chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr14	50033026	50319539	-	9147	NEMF	1	4.75560981E-1	NOT_RUN
chr14	50234786	50249856	+	23588	KLHDC2	1	4.75560981E-1	NOT_RUN
chr14	50448429	50474238	-	283551	C14orf182	4	4.88574144E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50474030	50507947	-	100506499	LOC100506499	3	6.03844575E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50550368	50559361	-	196913	C14orf183	1	1.75507444E-1	NOT_RUN
chr14	50575349	50583297	-	79609	METTL21D	2	2.09163254E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50583845	50698099	-	6655	SOS2	2	2.09163254E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50704284	50778947	-	79944	L2HGDH	3	2.08215704E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50779046	50802276	+	27109	ATP5S	3	2.08215704E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50796719	50883179	-	8814	CDKL1	4	3.25808471E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50885210	50999376	-	11183	MAP4K5	1	9.62189623E-1	NOT_RUN
chr14	50999799	51099784	+	51062	ATL1	2	8.09808654E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	51100297	51135071	-	60485	SAV1	2	8.09808654E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	51186480	51297839	-	51199	NIN	2	5.89235934E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	51338877	51371688	+	145447	ABHD12B	1	2.97930978E-1	NOT_RUN
chr14	51371934	51411248	-	5836	PYGL	7	3.58207112E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	51441980	51562422	-	114088	TRIM9	13	1.66312298E-1	DAVIES_SUCCESS
chr14	51706885	51724372	+	81542	TMX1	2	8.5540418E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	51800110	51832275	+	283553	LINC00640	6	1.8119941E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	51921229	52066670	-	100874185	FRMD6-AS2	28	3.68044959E-1	DAVIES_SUCCESS
chr14	51955838	52197444	+	122786	FRMD6	32	5.55008041E-1	DAVIES_SUCCESS
chr14	52116235	52118462	-	145438	FRMD6-AS1	12	7.74619608E-1	DAVIES_SUCCESS
chr14	52313951	52436518	+	54331	GNG2	13	6.43722328E-1	DAVIES_SUCCESS
chr14	52456227	52471420	+	51637	C14orf166	5	4.6988293E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	52471519	52535946	-	22795	NID2	6	5.21396624E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	52734430	52743442	+	5729	PTGDR	5	1.52208301E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	52781015	52795322	+	5732	PTGER2	5	2.75605351E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	52897307	53019301	-	57544	TXNDC16	5	8.58208735E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53019865	53104431	+	283554	GPR137C	8	6.96946276E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53108604	53162419	-	30001	ERO1L	9	1.84955103E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53173895	53194716	+	5706	PSMC6	9	9.27400645E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53196882	53241705	+	6815	STYX	8	7.95865937E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53241910	53258386	-	64841	GNPNAT1	5	4.57825996E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53323988	53417815	-	10979	FERMT2	5	4.67648412E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	53503457	53620046	-	80821	DDHD1	7	1.64800951E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	54415144	54415202	-	100847076	MIR5580	5	8.59294471E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	54416454	54423554	-	652	BMP4	5	8.59294471E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	54863672	54886934	+	1033	CDKN3	4	1.22730318E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	54893646	54908148	-	10175	CNIH	4	1.22730318E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	54941208	54955744	-	2764	GMFB	1	2.84905959E-1	NOT_RUN
chr14	55034329	55260033	+	23034	SAMD4A	14	5.6468933E-1	DAVIES_SUCCESS
chr14	55308723	55369542	-	2643	GCH1	4	3.21230553E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55344830	55344911	-	100422984	MIR4308	4	3.21230553E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55405655	55493819	-	11169	WDHD1	1	6.36235775E-1	NOT_RUN
chr14	55493843	55516206	+	122809	SOCS4	1	6.36235775E-1	NOT_RUN
chr14	55518361	55536912	+	93487	MAPK1IP1L	1	6.36235775E-1	NOT_RUN
chr14	55595934	55612148	+	3958	LGALS3	3	5.58749594E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55614833	55658396	-	9787	DLGAP5	3	5.58749594E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55738020	55820329	+	55030	FBXO34	2	7.63961473E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55833108	55878576	-	22863	ATG14	4	8.08432756E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55880929	55907263	-	387332	TBPL2	5	7.40313926E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	56024689	56046810	-	100129075	KTN1-AS1	2	9.58074282E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	56046924	56151302	+	3895	KTN1	14	9.79779398E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	56232962	56234435	+	645683	RPL13AP3	2	1.39738578E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	56247852	56263392	-	645687	LINC00520	2	1.39738578E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	56585092	56768031	+	57161	PELI2	24	3.40949091E-1	DAVIES_SUCCESS
chr14	57046337	57116232	+	54916	TMEM260	8	9.20098147E-2	DAVIES_SUCCESS
chr14	57267424	57277194	-	5015	OTX2	3	3.87704241E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	57278723	57397550	+	100309464	OTX2-AS1	8	1.69958449E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	57669193	57735617	-	10640	EXOC5	2	3.88667465E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	57735605	57756797	+	55745	AP5M1	2	3.88667465E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	57857270	57879466	+	122830	NAA30	1	9.35030869E-1	NOT_RUN
chr14	57936594	57960576	-	55195	C14orf105	7	3.10297073E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	58030639	58332592	-	341880	SLC35F4	25	5.91520603E-1	DAVIES_SUCCESS
chr14	58470807	58764855	-	145407	C14orf37	6	4.72639743E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	58862643	58875419	+	387990	TOMM20L	1	4.68672556E-1	NOT_RUN
chr14	58875369	58894232	-	26520	TIMM9	2	3.74018645E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	58894102	59015549	+	9786	KIAA0586	2	3.74018645E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	59100785	59115038	+	51339	DACT1	5	4.95803016E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	59655380	59838123	+	23002	DAAM1	31	4.82252719E-1	DAVIES_SUCCESS
chr14	59930239	59932059	-	64582	GPR135	3	1.15981099E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	59939405	59951126	-	112849	L3HYPDH	3	1.15981099E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	59951160	59972081	+	51528	JKAMP	3	1.15981099E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	59971784	60043549	-	729665	CCDC175	10	1.7233494E-2	DAVIES_SUCCESS
chr14	60062693	60337557	-	6252	RTN1	25	1.20636684E-1	DAVIES_SUCCESS
chr14	60386430	60530277	+	341883	LRRC9	20	3.23759519E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	60558628	60635851	+	64430	PCNXL4	8	7.95231471E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	60611499	60636561	-	51635	DHRS7	5	7.07589507E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	60712469	60765805	+	5494	PPM1A	1	2.68236268E-1	NOT_RUN
chr14	60902673	60952764	-	317761	C14orf39	10	7.37823337E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	60975937	60978525	+	4990	SIX6	5	6.73639862E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	61111416	61116155	-	6495	SIX1	5	7.24192405E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	61438166	61447782	-	57570	TRMT5	2	2.08209352E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	61447831	61550451	+	145389	SLC38A6	2	2.08209352E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	61654286	62017698	+	5583	PRKCH	14	3.54322138E-1	DAVIES_SUCCESS
chr14	62037257	62121431	+	400221	FLJ22447	8	8.52064684E-1	DAVIES_SUCCESS
chr14	62162118	62214977	+	3091	HIF1A	5	4.50625608E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	62213756	62215807	-	100750247	HIF1A-AS2	4	4.19502527E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	62229074	62263146	+	6617	SNAPC1	3	3.34516284E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	62453802	62568427	+	83851	SYT16	12	4.16447155E-2	DAVIES_SUCCESS
chr14	62584074	62600903	+	646113	LINC00643	6	6.36857442E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	63173944	63568584	-	27133	KCNH5	31	6.74747571E-1	DAVIES_SUCCESS
chr14	63671101	63760230	+	57381	RHOJ	17	7.74436366E-1	DAVIES_SUCCESS
chr14	63779548	63785593	-	122876	GPHB5	9	8.25880664E-1	DAVIES_SUCCESS
chr14	63841354	64010079	-	5529	PPP2R5E	10	3.30035256E-1	DAVIES_SUCCESS
chr14	64063756	64108641	-	112840	WDR89	2	4.54898623E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64319682	64693167	+	23224	SYNE2	7	1.24315512E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64693750	64805268	-	2100	ESR2	2	7.18494423E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64812190	64814329	-	441687	TEX21P	1	9.97788283E-1	NOT_RUN
chr14	64854758	64926725	+	4522	MTHFD1	4	4.34249293E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64915823	64971931	-	7597	ZBTB25	4	2.80329901E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64932216	64941221	+	9495	AKAP5	3	2.93087762E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	64970702	65000408	+	22890	ZBTB1	4	2.05457279E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65007185	65009954	+	3306	HSPA2	4	2.05457279E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65016619	65056096	+	145376	PPP1R36	3	1.80449008E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65213000	65346601	-	6710	SPTB	4	3.80392051E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65381078	65529373	+	100529261	CHURC1-FNTB	9	2.4540882E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65405869	65409623	-	2877	GPX2	3	7.07170641E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65412531	65438875	-	376267	RAB15	1	8.51820041E-1	NOT_RUN
chr14	65453506	65529373	+	2342	FNTB	4	1.53654273E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65472818	65569413	-	4149	MAX	4	1.53654273E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65511405	65511487	+	100616490	MIR4706	3	1.30114845E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65556635	65561029	+	100506321	LOC100506321	4	1.53654273E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65801835	65801901	-	100616176	MIR4708	2	9.75104915E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65877309	66210839	+	2530	FUT8	12	8.96398619E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	65877310	65879335	-	645431	FUT8-AS1	2	9.42313399E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	66953108	66965271	+	440184	LINC00238	5	8.68051158E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	66974124	67648525	+	10243	GPHN	15	9.62635393E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	67920796	67982202	-	161145	TMEM229B	1	8.44595049E-1	NOT_RUN
chr14	68000007	68056255	+	57475	PLEKHH1	2	7.04805532E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68056022	68067017	-	5283	PIGH	2	6.58108086E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68086578	68118436	+	384	ARG2	2	6.58108086E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68117866	68141602	-	10490	VTI1B	3	8.15072737E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68143518	68162510	-	51109	RDH11	3	8.15072737E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68168602	68201168	+	145226	RDH12	3	9.08771021E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68213236	68283306	-	23503	ZFYVE26	7	7.12833557E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68286495	69196935	+	5890	RAD51B	44	5.63452015E-1	DAVIES_SUCCESS
chr14	69254371	69262960	-	677	ZFP36L1	2	6.08721504E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	69517636	69619914	-	8816	DCAF5	3	2.01252073E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	69658193	69710737	+	55218	EXD2	2	2.37648038E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	69726680	69821190	+	57452	GALNT16	8	3.09010799E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	69846839	69865021	-	2079	ERH	3	4.94945629E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	69865095	69929107	+	55334	SLC39A9	2	3.9534633E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	70078309	70181861	+	9766	KIAA0247	1	6.08550463E-1	NOT_RUN
chr14	70346113	70499083	+	64093	SMOC1	15	8.30778875E-1	DAVIES_SUCCESS
chr14	70510933	70655787	-	6547	SLC8A3	15	7.62151677E-1	DAVIES_SUCCESS
chr14	70712469	70714518	-	145241	ADAM21P1	3	3.79535197E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	70791797	70883807	-	100529257	SYNJ2BP-COX16	5	2.81977304E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	70833212	70883807	-	55333	SYNJ2BP	3	3.43689856E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	70918873	70926622	+	8747	ADAM21	1	1.55660784E-1	NOT_RUN
chr14	71050956	71067384	-	10001	MED6	4	4.23870592E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	71108503	71142077	+	23508	TTC9	5	2.35932107E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	71194853	71275888	-	4293	MAP3K9	4	9.41703188E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	71374121	71582099	+	22990	PCNX	6	6.3623463E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	71865053	71865124	+	319139	SNORD56B	1	2.70324613E-1	NOT_RUN
chr14	71933901	72206120	+	26037	SIPA1L1	4	2.56186136E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	71954577	71956420	+	145474	LOC145474	1	1.44556482E-1	NOT_RUN
chr14	72398816	73033238	+	9628	RGS6	45	5.03364484E-1	DAVIES_SUCCESS
chr14	73086003	73360809	-	8110	DPF3	11	5.50110463E-1	DAVIES_SUCCESS
chr14	73393039	73426357	+	26094	DCAF4	2	1.54090912E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	73436158	73493920	-	53349	ZFYVE1	2	2.81584661E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	73525220	73588076	+	58517	RBM25	1	4.91908974E-1	NOT_RUN
chr14	73603142	73690399	+	5663	PSEN1	1	4.84193629E-1	NOT_RUN
chr14	73704204	73741347	+	89932	PAPLN	3	8.97346213E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	73741917	73925286	-	8650	NUMB	6	9.09654535E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	73945188	74025651	-	399671	HEATR4	1	1.00664296E-1	NOT_RUN
chr14	74003927	74042362	+	641371	ACOT1	1	1.00664296E-1	NOT_RUN
chr14	74034323	74042362	+	10965	ACOT2	1	1.00664296E-1	NOT_RUN
chr14	74181824	74253896	-	91748	ELMSAN1	3	5.55984848E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74225449	74225522	+	100616158	MIR4505	1	1.13866734E-2	NOT_RUN
chr14	74318533	74352168	+	145482	PTGR2	8	2.89056777E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74318673	74398991	+	57862	ZNF410	11	3.67262962E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74399694	74417117	-	145483	FAM161B	9	3.11521196E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74416636	74429813	+	51004	COQ6	6	3.8856632E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74424712	74486026	-	957	ENTPD5	6	3.8856632E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74486058	74549566	+	80127	CCDC176	6	5.08854657E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74526871	74551196	-	4329	ALDH6A1	2	3.18684228E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74551655	74667117	+	91750	LIN52	8	5.79938285E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74706174	74729441	+	338917	VSX2	3	8.27804526E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74751979	74769767	-	5826	ABCD4	1	5.75582163E-1	NOT_RUN
chr14	74964885	75079034	-	4053	LTBP2	2	5.5235289E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75127954	75179807	-	9870	AREL1	3	6.59740802E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75179849	75203498	+	51077	FCF1	1	9.32957576E-1	NOT_RUN
chr14	75230068	75304013	+	56252	YLPM1	8	9.63435494E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75319735	75330537	-	283571	PROX2	8	9.63029955E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75348593	75370450	+	1743	DLST	8	9.70443169E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75370656	75389958	-	83694	RPS6KL1	6	9.62724274E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75408532	75422467	-	5228	PGF	2	9.74114795E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75469611	75476294	+	8892	EIF2B2	3	7.11875567E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75480466	75518235	-	27030	MLH3	3	7.11875567E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75519927	75530736	-	97	ACYP1	3	7.11875567E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75536298	75544799	+	79696	ZC2HC1C	4	7.68479479E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75548817	75593778	-	91754	NEK9	2	7.66121184E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75598170	75643349	-	10972	TMED10	1	7.88011193E-1	NOT_RUN
chr14	75745480	75748937	+	2353	FOS	1	1.63869226E-1	NOT_RUN
chr14	75761106	75763111	+	731223	LOC731223	1	1.63869226E-1	NOT_RUN
chr14	75894508	75939404	+	122953	JDP2	5	1.07162414E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75988783	76013334	+	10538	BATF	2	3.46824345E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	76044939	76114512	+	55640	FLVCR2	2	9.49917193E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	76117232	76127538	-	11161	C14orf1	2	6.3282403E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	76127550	76421425	+	23093	TTLL5	12	3.39223847E-1	DAVIES_SUCCESS
chr14	76424441	76448092	-	7043	TGFB3	4	6.41573152E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	76452095	76550416	+	112752	IFT43	6	4.47312607E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	76618258	76669134	+	55668	GPATCH2L	6	5.65653712E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	76837689	76968180	+	2103	ESRRB	4	6.60946103E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77228234	77249363	+	22846	VASH1	8	3.69028025E-2	DAVIES_SUCCESS
chr14	77253585	77279283	-	23357	ANGEL1	7	2.51946125E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77292724	77336645	+	145497	C14orf166B	7	2.51946125E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77490885	77495042	-	64207	IRF2BPL	2	9.44093907E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77564577	77583630	+	85457	KIAA1737	2	4.4540212E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77597612	77608134	-	283576	ZDHHC22	2	4.4540212E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77648101	77725838	+	57156	TMEM63C	2	2.00752143E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77731833	77737655	-	58157	NGB	1	6.72436053E-1	NOT_RUN
chr14	77732560	77732633	+	100302236	MIR1260A	1	6.72436053E-1	NOT_RUN
chr14	77741298	77787225	-	29954	POMT2	1	6.72436053E-1	NOT_RUN
chr14	77860364	77889399	-	122945	NOXRED1	2	3.03320208E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77893017	77923983	-	63894	VIPAS39	2	3.03320208E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77924372	77935815	+	10598	AHSA1	2	3.03320208E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77940737	77965210	-	145501	ISM2	2	3.03320208E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	77972339	78083110	-	9517	SPTLC2	3	3.46318823E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	78138748	78174356	-	8846	ALKBH1	4	6.24689185E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	78174413	78183941	+	81892	SLIRP	3	6.61065229E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	78183943	78227497	-	22938	SNW1	3	6.61065229E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	78266425	78400297	+	57143	ADCK1	4	8.56307246E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	78636715	80334633	+	9369	NRXN3	108	7.01529917E-2	DAVIES_SUCCESS
chr14	80663867	80697397	-	1734	DIO2	4	9.4862948E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	80677761	80921810	+	100628307	DIO2-AS1	12	8.49904171E-1	DAVIES_SUCCESS
chr14	80943325	81425828	-	145508	CEP128	24	1.11694206E-1	DAVIES_SUCCESS
chr14	81421868	81612646	+	7253	TSHR	10	2.73643795E-2	DAVIES_SUCCESS
chr14	81641795	81687575	-	2957	GTF2A1	4	2.72886418E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	81669038	81669178	-	677845	SNORA79	3	1.66059096E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	81726993	81893748	-	85439	STON2	8	2.74171046E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	81937890	82000205	-	6400	SEL1L	1	5.43688932E-1	NOT_RUN
chr14	85860222	85886418	+	100996280	LINC00911	13	7.20076445E-1	DAVIES_SUCCESS
chr14	85996487	86094270	+	23768	FLRT2	23	2.40491196E-1	DAVIES_SUCCESS
chr14	87372121	87389099	+	283585	LOC283585	1	7.47064104E-1	NOT_RUN
chr14	88304163	88460009	-	2581	GALC	15	3.71099569E-1	DAVIES_SUCCESS
chr14	88471467	88481155	+	8477	GPR65	3	5.54372546E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	88490893	88553688	+	283587	LOC283587	6	5.23813334E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	88646451	88793256	-	54207	KCNK10	13	4.19397319E-1	DAVIES_SUCCESS
chr14	88851741	88904804	+	55812	SPATA7	2	7.17267831E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	88932121	89021123	-	11099	PTPN21	5	6.2464593E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	89029252	89079853	+	79882	ZC3H14	2	2.79709286E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	89081173	89259096	-	161436	EML5	5	3.80953429E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	89290496	89344335	+	123016	TTC8	9	1.46217467E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	89622515	90085494	-	1112	FOXN3	28	4.67668922E-2	DAVIES_SUCCESS
chr14	89883697	89886137	+	400236	FOXN3-AS1	9	1.91417326E-2	DAVIES_SUCCESS
chr14	90042559	90043820	+	29018	FOXN3-AS2	3	6.09913172E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90263468	90421089	-	90141	EFCAB11	9	9.95209071E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90421282	90511108	+	55775	TDP1	4	8.85601095E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90528107	90652195	+	56659	KCNK13	1	5.97793381E-2	NOT_RUN
chr14	90722893	90738966	+	5700	PSMC1	2	3.53072086E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90744397	90798481	-	55051	NRDE2	4	8.02823399E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90863326	90874619	+	801	CALM1	6	1.90575258E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90921573	90925249	+	400238	LINC00642	3	8.05775237E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	91006931	91282761	-	145567	TTC7B	13	4.84637413E-1	DAVIES_SUCCESS
chr14	91337166	91526993	-	9252	RPS6KA5	10	2.87923991E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
