chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr11	73019662	73080425	+	9828	ARHGEF17	1	4.20117111E-1	NOT_RUN
chr11	73117027	73309228	-	23201	FAM168A	2	2.3668532E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	73357222	73373864	+	58473	PLEKHB1	1	3.37787187E-2	NOT_RUN
chr11	73386682	73472201	-	5870	RAB6A	1	3.37787187E-2	NOT_RUN
chr11	73723762	73882064	-	26005	C2CD3	4	6.51492022E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	73958545	74022699	-	283208	P4HA3	3	1.87083336E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74041360	74109502	-	283209	PGM2L1	3	1.87083336E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74303574	74354105	+	10714	POLD3	5	1.02932736E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74459912	74553458	+	254225	RNF169	5	1.8821085E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74518783	74660232	-	143570	XRRA1	8	2.43645809E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74660291	74690076	+	9789	SPCS2	5	1.91760226E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74699323	74718743	+	10825	NEU3	3	1.01072232E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74799795	74800758	-	341152	OR2AT4	2	2.24649524E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74811539	74917445	+	11309	SLCO2B1	3	3.54341106E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74971165	75062875	-	408	ARRB1	1	8.59598534E-1	NOT_RUN
chr11	75046135	75046230	-	442900	MIR326	1	8.59598534E-1	NOT_RUN
chr11	75110534	75133345	+	6188	RPS3	2	8.10908417E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75111434	75111582	+	6079	SNORD15A	2	8.10908417E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75115464	75115610	+	114599	SNORD15B	2	8.10908417E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75133437	75141674	-	283212	KLHL35	1	5.35666664E-1	NOT_RUN
chr11	75145684	75236599	-	81544	GDPD5	2	6.49829834E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75297962	75379479	-	4135	MAP6	3	2.21880471E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75428933	75442331	+	80168	MOGAT2	2	3.19188304E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75526211	75855282	+	7405	UVRAG	3	2.2977454E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	75897369	75921803	-	7481	WNT11	1	2.81209384E-2	NOT_RUN
chr11	76156068	76262589	+	56946	C11orf30	3	4.26425393E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	76493356	76509198	+	25987	TSKU	2	3.5231215E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	76571916	76734850	+	55331	ACER3	6	6.86769695E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	76745434	76753005	+	192134	B3GNT6	4	6.86691914E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	76777991	76837198	+	726	CAPN5	1	8.09634276E-1	NOT_RUN
chr11	76839309	76926286	+	4647	MYO7A	1	7.18378213E-1	NOT_RUN
chr11	76927602	76998463	-	220032	GDPD4	1	7.18378213E-1	NOT_RUN
chr11	77033059	77185108	-	5058	PAK1	4	1.28867583E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77532196	77629464	+	28971	AAMDC	1	3.42003924E-1	NOT_RUN
chr11	77589765	77705717	-	92105	INTS4	2	4.5845634E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77726760	77791265	-	100532726	NDUFC2-KCTD14	8	5.82695128E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77774906	77779403	+	7069	THRSP	7	5.18331697E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77779392	77791265	-	4718	NDUFC2	7	5.18331697E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77811987	77850699	-	79053	ALG8	8	7.87494203E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77850838	77885023	+	100289388	LOC100289388	4	1.97358386E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77882297	77899664	-	283219	KCTD21	5	9.67247156E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77899857	77925757	+	57558	USP35	5	9.67247156E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77926335	78128868	-	9846	GAB2	8	9.82884334E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	78147006	78285909	-	79731	NARS2	5	9.75009967E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	78364327	79151695	-	26011	TENM4	62	1.13395102E-1	DAVIES_SUCCESS
chr11	79113065	79113153	-	100126333	MIR708	16	6.58258142E-2	DAVIES_SUCCESS
chr11	79133212	79133270	-	100847000	MIR5579	12	1.1773925E-2	DAVIES_SUCCESS
chr11	81601782	81601878	-	100422823	MIR4300	10	4.95082688E-1	DAVIES_SUCCESS
chr11	82443045	82444906	-	220382	FAM181B	3	1.37836167E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	82535408	82611557	-	5547	PRCP	2	3.41159677E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	82868136	82896835	+	51585	PCF11	3	8.80418346E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	82905290	82967042	+	338699	ANKRD42	8	7.35594492E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	82972501	82997414	-	60492	CCDC90B	8	5.00807766E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	83166055	85338314	-	1740	DLG2	126	1.92629335E-1	DAVIES_SUCCESS
chr11	85339616	85347583	+	55863	TMEM126B	5	5.44874535E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	85358962	85367597	+	84233	TMEM126A	5	5.44874535E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	85368607	85376182	-	58487	CREBZF	5	5.44874535E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	85394892	85397320	-	220388	CCDC89	4	4.98836056E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	85405264	85522178	-	54843	SYTL2	4	4.03538119E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	85566143	85631051	+	220047	CCDC83	3	9.60998317E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	85668213	85780923	-	8301	PICALM	14	3.71371174E-2	DAVIES_SUCCESS
chr11	85955805	85989785	+	8726	EED	3	1.55200233E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	86013252	86056985	+	51501	C11orf73	1	1.59478671E-1	NOT_RUN
chr11	86085777	86134151	+	60494	CCDC81	9	1.85948242E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	86152149	86383678	-	10873	ME3	39	5.19948601E-1	DAVIES_SUCCESS
chr11	86511490	86663830	+	11098	PRSS23	5	9.36544384E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	86567972	86568996	-	8587	OR7E2P	2	8.71377438E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	86656716	86666440	-	8322	FZD4	3	7.85876329E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	86666662	86711989	+	100506368	LOC100506368	5	8.33035182E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	86748885	87039876	+	65084	TMEM135	25	4.06316611E-1	DAVIES_SUCCESS
chr11	87846414	87908635	-	23682	RAB38	19	4.33602893E-1	DAVIES_SUCCESS
chr11	88026759	88070941	-	1075	CTSC	7	3.81395198E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	88237743	88799113	-	2915	GRM5	34	2.41173247E-1	DAVIES_SUCCESS
chr11	88911039	89028927	+	7299	TYR	7	1.24588823E-5	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	89057521	89322779	-	50507	NOX4	14	8.53894208E-2	DAVIES_SUCCESS
chr11	89392464	89431886	+	219595	FOLH1B	6	8.14403198E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	89443466	89451040	+	390231	TRIM77	3	6.30219947E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	89530822	89541743	-	57093	TRIM49	1	6.97209347E-1	NOT_RUN
chr11	89867817	89925779	+	10003	NAALAD2	10	6.30215063E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	89933596	89956532	-	26973	CHORDC1	9	6.58044777E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	90288941	90289025	-	100616186	MIR4490	9	3.63194397E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	92085261	92629635	+	120114	FAT3	30	8.45820643E-1	DAVIES_SUCCESS
chr11	92702788	92715948	+	4544	MTNR1B	1	1.98241125E-1	NOT_RUN
chr11	92880849	92931095	-	120103	SLC36A4	3	5.00193892E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	93063155	93171636	+	159989	CCDC67	5	9.08063898E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	93211638	93276546	-	56935	SMCO4	7	2.42232143E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	93394815	93463522	+	85459	KIAA1731	1	4.78811506E-3	NOT_RUN
chr11	93553734	93583668	-	387804	VSTM5	1	8.10253593E-1	NOT_RUN
chr11	93754377	93847374	+	341208	HEPHL1	4	9.48109866E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	93862093	93915137	+	24145	PANX1	4	4.86545744E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94038802	94040858	+	390243	FOLR4	9	1.59606629E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94110476	94134585	-	10888	GPR83	9	6.9881825E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94150468	94227040	-	4361	MRE11A	7	7.13438114E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94227152	94232744	+	54851	ANKRD49	3	8.00492441E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94245694	94265289	+	643037	LOC643037	1	8.29922234E-1	NOT_RUN
chr11	94277005	94354587	+	143689	PIWIL4	1	7.82412114E-1	NOT_RUN
chr11	94501507	94609918	+	154810	AMOTL1	6	2.90259023E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94695786	94706776	-	51503	CWC15	6	3.779253E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94706844	94732676	+	55693	KDM4D	6	3.55073272E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94758421	94760760	+	390245	KDM4E	6	4.39261621E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	94822973	94865815	+	23052	ENDOD1	11	9.33175961E-2	DAVIES_SUCCESS
chr11	94898676	94965705	-	143686	SESN3	9	4.94003902E-2	DAVIES_SUCCESS
chr11	95502105	95522954	-	143684	FAM76B	6	7.76278238E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	95523624	95565857	+	9702	CEP57	6	3.69486961E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	95566043	95657371	-	8898	MTMR2	7	1.80741594E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	95711439	96076344	-	84441	MAML2	44	5.23993698E-1	DAVIES_SUCCESS
chr11	96074601	96074690	+	100422991	MIR1260B	2	4.89650049E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	96085928	96123083	-	79780	CCDC82	3	6.82381235E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	96123157	96126727	+	8690	JRKL	1	7.14268892E-1	NOT_RUN
chr11	96176445	96240041	-	100874053	JRKL-AS1	7	2.01341063E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	98891705	100229616	+	53942	CNTN5	93	7.83827773E-3	DAVIES_SUCCESS
chr11	100558406	100861656	+	143872	ARHGAP42	29	3.91926783E-1	DAVIES_SUCCESS
chr11	100862810	100864666	+	83935	TMEM133	14	2.58216088E-1	DAVIES_SUCCESS
chr11	100900354	101000544	-	5241	PGR	17	7.43388343E-1	DAVIES_SUCCESS
chr11	100999807	101069639	+	101054525	LOC101054525	12	5.02732781E-1	DAVIES_SUCCESS
chr11	101322294	101454659	-	7225	TRPC6	14	9.03232885E-1	DAVIES_SUCCESS
chr11	101390550	101390636	-	100500823	MIR3920	9	7.15381136E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	101761404	101787253	-	253935	ANGPTL5	5	2.91030836E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	101785745	101871793	+	57562	KIAA1377	5	7.5728317E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	101918168	101955291	+	85016	C11orf70	2	8.62366183E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	101981191	102104154	+	10413	YAP1	9	6.2325785E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102188180	102210135	+	330	BIRC3	5	7.54080841E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102217912	102249401	+	329	BIRC2	2	3.4883592E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102267055	102323775	-	114908	TMEM123	1	1.67242487E-1	NOT_RUN
chr11	102391238	102401478	-	4316	MMP7	3	1.63483352E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102447565	102496063	-	9313	MMP20	12	3.22217535E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102562414	102576468	-	64066	MMP27	4	6.43395865E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102582525	102595685	-	4317	MMP8	3	5.0695407E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102641232	102651359	-	4319	MMP10	3	1.9791818E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102654406	102707497	+	100288077	WTAPP1	7	5.39374501E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102660640	102668966	-	4312	MMP1	5	3.59956497E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102706527	102714342	-	4314	MMP3	7	5.39374501E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102733463	102745764	-	4321	MMP12	6	4.45602217E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102813720	102826463	-	4322	MMP13	9	2.28256227E-2	DAVIES_SUCCESS
chr11	102980159	103350591	+	79659	DYNC2H1	20	7.08269518E-2	DAVIES_SUCCESS
chr11	103720633	103720708	+	100616457	MIR4693	7	1.30463471E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	103777913	104035027	-	80310	PDGFD	28	4.83909501E-1	DAVIES_SUCCESS
chr11	103907307	103909922	+	414301	DDI1	13	5.84093757E-1	DAVIES_SUCCESS
chr11	104772275	104788902	-	643733	LOC643733	1	5.49093812E-1	NOT_RUN
chr11	104813593	104839325	-	837	CASP4	3	2.3550813E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	104864966	104893895	-	838	CASP5	10	3.98516789E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	104896236	104916051	-	834	CASP1	10	4.13544219E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	104912052	104916051	-	114769	CARD16	10	4.13544219E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	104963195	104972158	-	440068	CARD17	5	5.50958388E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	105008447	105010461	-	59082	CARD18	4	5.866633E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	105480799	105852819	+	2893	GRIA4	21	2.36168129E-1	DAVIES_SUCCESS
chr11	105878628	105892954	-	84437	MSANTD4	4	3.00864286E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	105921824	105948465	-	143879	KBTBD3	3	6.58352615E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	105948291	105969419	+	60496	AASDHPPT	3	8.62863914E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	106544737	106889171	-	2977	GUCY1A2	20	8.07371448E-1	DAVIES_SUCCESS
chr11	107197071	107328572	-	143884	CWF19L2	9	3.18090136E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	107373452	107436461	-	91801	ALKBH8	10	3.39855711E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	107461816	107537505	+	55531	ELMOD1	3	9.93572252E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	107462470	107463949	+	643923	LOC643923	2	9.87023379E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	107578100	107582787	-	6588	SLN	2	5.20840389E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	107661716	107729914	-	54733	SLC35F2	1	5.11264676E-1	NOT_RUN
chr11	107799276	107834208	+	54734	RAB39A	1	1.31364937E-1	NOT_RUN
chr11	107879407	107978488	+	8065	CUL5	3	2.15016701E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	107992257	108018891	+	38	ACAT1	1	1.93721044E-1	NOT_RUN
chr11	108028118	108093365	-	4863	NPAT	2	3.94330959E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	108093558	108239826	+	472	ATM	4	5.59461225E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	108179245	108338258	-	160140	C11orf65	2	7.34422809E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	108376157	108464374	-	23086	EXPH5	5	4.4338823E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	108535815	108811648	+	1662	DDX10	10	1.38836185E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	109292845	109299893	+	399947	C11orf87	2	2.59342011E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	109963925	110042566	+	85463	ZC3H12C	5	8.79285701E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	110045604	110167437	-	5962	RDX	4	8.4780185E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	110300660	110335608	+	2230	FDX1	2	9.35708591E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	110447758	110583912	-	57569	ARHGAP20	13	2.33025148E-1	DAVIES_SUCCESS
chr11	111126706	111156972	+	341032	C11orf53	3	9.13132461E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111164113	111175770	-	399948	C11orf92	5	9.66989016E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111169270	111179460	+	120376	C11orf93	5	9.66989016E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111218481	111218547	+	100616330	MIR4491	3	9.36748322E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111222980	111250157	-	5450	POU2AF1	3	9.36748322E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111284966	111288911	-	100132078	LOC100132078	1	2.48814562E-1	NOT_RUN
chr11	111338255	111383079	-	54766	BTG4	6	5.75605447E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111383662	111383746	+	407041	MIR34B	5	6.09497402E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111384163	111384240	+	407042	MIR34C	5	6.09497402E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111385509	111407756	+	399949	C11orf88	6	6.98141869E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111411232	111432470	+	143903	LAYN	3	5.0073882E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111473169	111597632	+	23235	SIK2	7	6.81067333E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111597631	111637169	-	5519	PPP2R1B	4	5.71660174E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111652918	111750181	-	79796	ALG9	6	5.37729871E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111744779	111750181	-	91893	FDXACB1	4	6.62591312E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111749947	111754797	+	64776	C11orf1	4	6.62591312E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111779349	111782473	-	1410	CRYAB	1	7.99651113E-1	NOT_RUN
chr11	111783459	111797595	+	100528019	HSPB2-C11orf52	1	7.99651113E-1	NOT_RUN
chr11	111797867	111893307	+	85458	DIXDC1	2	5.34870294E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111895537	111935002	+	1737	DLAT	1	3.69032535E-1	NOT_RUN
chr11	111934733	111944895	-	120379	PIH1D2	1	3.69032535E-1	NOT_RUN
chr11	111944967	111955874	+	55216	C11orf57	1	3.69032535E-1	NOT_RUN
chr11	111955538	111957522	-	26521	TIMM8B	1	3.69032535E-1	NOT_RUN
chr11	111957547	111966525	+	6392	SDHD	1	3.69032535E-1	NOT_RUN
chr11	112013973	112034840	-	3606	IL18	4	2.41562263E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	112038094	112043279	+	56158	TEX12	4	2.41562263E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	112046207	112095422	+	83875	BCO2	4	2.41562263E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	112097087	112140678	+	5805	PTS	3	2.43683635E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	112118875	112131583	-	349633	C11orf34	3	2.43683635E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	112831968	113149158	+	4684	NCAM1	31	1.27772981E-1	DAVIES_SUCCESS
chr11	113140253	113144623	-	100288346	LOC100288346	4	2.81002055E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	113185250	113244018	+	54970	TTC12	3	1.93273027E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	113258512	113271140	+	255239	ANKK1	1	9.08641408E-1	NOT_RUN
chr11	113280316	113346413	-	1813	DRD2	1	9.08641408E-1	NOT_RUN
chr11	113320744	113320810	-	100422855	MIR4301	1	9.08641408E-1	NOT_RUN
chr11	113558267	113577068	-	80975	TMPRSS5	6	1.35789206E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	113603904	113644485	-	9183	ZW10	7	1.43888879E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	113650517	113651207	+	644672	CLDN25	5	3.47094156E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	113668596	113746256	-	57646	USP28	2	2.34619708E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	113845796	113861034	+	3359	HTR3A	1	7.40673253E-1	NOT_RUN
chr11	113930430	114121397	+	7704	ZBTB16	16	1.8692138E-1	DAVIES_SUCCESS
chr11	114128552	114183238	+	4837	NNMT	1	7.82088013E-1	NOT_RUN
chr11	114262169	114271272	-	54494	C11orf71	6	2.02484115E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	114271383	114279635	+	10179	RBM7	7	2.40777641E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	114310107	114321000	+	25996	REXO2	7	1.89390011E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	114392436	114430580	-	120400	NXPE1	5	4.25991092E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	114441312	114466484	-	54827	NXPE4	3	4.95407593E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	114549199	114577652	+	120406	NXPE2	5	1.4620905E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	115039950	115375241	-	23705	CADM1	24	1.58478942E-1	DAVIES_SUCCESS
chr11	115626050	115631345	-	283143	LINC00900	2	1.74465543E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116618885	116643714	-	84811	BUD13	7	1.96401707E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116649275	116658739	-	8882	ZNF259	6	1.70019237E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116660085	116663136	-	116519	APOA5	3	3.25290909E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116700623	116703787	+	345	APOC3	1	7.69280475E-1	NOT_RUN
chr11	116706468	116708338	-	335	APOA1	1	7.69280475E-1	NOT_RUN
chr11	116714117	116968993	-	23387	SIK3	9	8.53072798E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117014999	117048889	+	5049	PAFAH1B2	3	8.65757648E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117049938	117068161	+	51092	SIDT2	1	6.12514292E-1	NOT_RUN
chr11	117066328	117072630	-	100652768	LOC100652768	1	6.12514292E-1	NOT_RUN
chr11	117070039	117075508	+	6876	TAGLN	1	6.12514292E-1	NOT_RUN
chr11	117075787	117102811	-	9159	PCSK7	1	6.12514292E-1	NOT_RUN
chr11	117103340	117156404	+	257160	RNF214	4	6.7391298E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117156401	117186972	-	23621	BACE1	7	6.08126082E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117162061	117162857	+	100379571	BACE1-AS	4	5.75366219E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117192493	117283982	+	22897	CEP164	10	7.90252072E-1	DAVIES_SUCCESS
chr11	117298488	117688240	-	57453	DSCAML1	11	1.61070697E-1	DAVIES_SUCCESS
chr11	117690789	117747746	-	100533181	FXYD6-FXYD2	3	1.93745635E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117707690	117748201	-	53826	FXYD6	3	1.93745635E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117771355	117800168	-	84000	TMPRSS13	1	9.0146005E-1	NOT_RUN
chr11	117857105	117872199	+	3587	IL10RA	2	5.01558437E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	117886486	117957508	-	100526771	TMPRSS4-AS1	8	8.280125E-1	DAVIES_SUCCESS
chr11	117947726	117996042	+	56649	TMPRSS4	8	8.280125E-1	DAVIES_SUCCESS
chr11	118004091	118023630	-	6330	SCN4B	6	9.3916198E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118033518	118047337	-	6327	SCN2B	3	9.30545101E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118064441	118095809	-	120425	AMICA1	6	6.86487173E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118100335	118123011	-	196264	MPZL3	7	7.72702723E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118124130	118135251	-	10205	MPZL2	8	7.84628722E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118175294	118186890	+	916	CD3E	7	1.07115538E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118209788	118213459	-	915	CD3D	3	1.33435567E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118215058	118224497	+	917	CD3G	3	1.33435567E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118230295	118269926	+	9354	UBE4A	4	2.45400351E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
