Name	chi2Pvalue	empPvalue
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	3.3974804E-1	3.4573E-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	3.40320575E-1	2.9054E-1
REACTOME_SIGNALING_BY_WNT	3.4094131E-1	3.2264E-1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	3.45843921E-1	3.6086E-1
BIOCARTA_TRKA_PATHWAY	3.46349388E-1	3.4472E-1
REACTOME_SYNTHESIS_OF_PA	3.464222E-1	3.3581E-1
REACTOME_ANDROGEN_BIOSYNTHESIS	3.46568565E-1	3.4777E-1
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	3.48973778E-1	3.6413E-1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	3.49232011E-1	3.1036E-1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	3.49619022E-1	3.5021E-1
KEGG_LONG_TERM_POTENTIATION	3.49927978E-1	3.556E-1
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	3.5088481E-1	3.4633E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	3.50893371E-1	3.5349E-1
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	3.51568086E-1	3.4854E-1
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	3.52731527E-1	3.5188E-1
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	3.53388017E-1	3.5817E-1
BIOCARTA_NKCELLS_PATHWAY	3.53407533E-1	3.553E-1
BIOCARTA_TOB1_PATHWAY	3.54582123E-1	3.6979E-1
REACTOME_HS_GAG_BIOSYNTHESIS	3.55868199E-1	3.5948E-1
REACTOME_SIGNALING_BY_ERBB2	3.56315253E-1	3.5861E-1
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	3.57939089E-1	3.7803E-1
BIOCARTA_SKP2E2F_PATHWAY	3.59324835E-1	3.4169E-1
KEGG_CARDIAC_MUSCLE_CONTRACTION	3.5969037E-1	3.3985E-1
REACTOME_UNWINDING_OF_DNA	3.59776468E-1	3.4685E-1
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	3.62119955E-1	3.5902E-1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	3.65920124E-1	3.8072E-1
KEGG_ECM_RECEPTOR_INTERACTION	3.67117709E-1	3.4485E-1
REACTOME_MRNA_SPLICING	3.68720299E-1	3.6799E-1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	3.7131251E-1	3.8576E-1
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2	3.74703098E-1	3.782E-1
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	3.74963622E-1	3.7138E-1
BIOCARTA_GSK3_PATHWAY	3.75269688E-1	3.497E-1
BIOCARTA_MYOSIN_PATHWAY	3.75365816E-1	3.8914E-1
KEGG_BETA_ALANINE_METABOLISM	3.75502988E-1	3.866E-1
KEGG_ERBB_SIGNALING_PATHWAY	3.77325894E-1	3.8499E-1
REACTOME_BASIGIN_INTERACTIONS	3.77581803E-1	3.9255E-1
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	3.78562704E-1	3.7454E-1
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	3.81850236E-1	3.7153E-1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	3.82559287E-1	3.839E-1
REACTOME_OPSINS	3.84555861E-1	3.9156E-1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	3.85559401E-1	3.5685E-1
BIOCARTA_FCER1_PATHWAY	3.86656028E-1	4.1447E-1
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	3.87435075E-1	4.027E-1
BIOCARTA_GPCR_PATHWAY	3.88226197E-1	4.0999E-1
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	3.90409696E-1	3.8127E-1
BIOCARTA_TGFB_PATHWAY	3.92341722E-1	3.9255E-1
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	3.9435206E-1	3.866E-1
KEGG_THYROID_CANCER	3.95184676E-1	3.6855E-1
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	3.95519477E-1	3.8817E-1
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	3.95548306E-1	3.8248E-1
KEGG_TYPE_II_DIABETES_MELLITUS	3.969944E-1	4.0239E-1
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	3.99151042E-1	4.0791E-1
BIOCARTA_WNT_PATHWAY	3.99602204E-1	3.6189E-1
REACTOME_GLUCOSE_TRANSPORT	4.01008831E-1	3.9423E-1
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	4.01198113E-1	3.9695E-1
BIOCARTA_CBL_PATHWAY	4.04162528E-1	4.1052E-1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	4.04334125E-1	4.0776E-1
REACTOME_GAP_JUNCTION_TRAFFICKING	4.05282667E-1	4.05E-1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	4.05645775E-1	4.116E-1
KEGG_RENAL_CELL_CARCINOMA	4.06199088E-1	4.207E-1
KEGG_PEROXISOME	4.06414561E-1	4.0053E-1
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	4.06778788E-1	4.1486E-1
KEGG_PHENYLALANINE_METABOLISM	4.09103082E-1	4.0069E-1
KEGG_ENDOMETRIAL_CANCER	4.10068671E-1	3.9888E-1
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	4.115521E-1	4.018E-1
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	4.11954324E-1	4.0692E-1
BIOCARTA_CELL2CELL_PATHWAY	4.12779053E-1	3.7712E-1
BIOCARTA_KERATINOCYTE_PATHWAY	4.12883651E-1	4.2977E-1
BIOCARTA_PARKIN_PATHWAY	4.13007369E-1	4.2372E-1
KEGG_PYRIMIDINE_METABOLISM	4.13667921E-1	4.2793E-1
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	4.14468553E-1	4.2783E-1
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	4.1532204E-1	4.0868E-1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	4.15519349E-1	4.2798E-1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	4.16113615E-1	3.8775E-1
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	4.16954952E-1	4.1281E-1
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	4.172874E-1	4.213E-1
REACTOME_MRNA_PROCESSING	4.18786911E-1	4.157E-1
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	4.1928451E-1	4.0821E-1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	4.19510212E-1	4.1406E-1
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	4.19853894E-1	4.2025E-1
KEGG_SMALL_CELL_LUNG_CANCER	4.20229495E-1	4.2735E-1
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	4.21136787E-1	4.0878E-1
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	4.21984798E-1	4.1976E-1
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	4.22353353E-1	4.2887E-1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	4.22726631E-1	4.2397E-1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	4.22875286E-1	4.3152E-1
BIOCARTA_AGR_PATHWAY	4.26335451E-1	4.2229E-1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	4.28383812E-1	4.1694E-1
KEGG_HEMATOPOIETIC_CELL_LINEAGE	4.28395764E-1	4.3187E-1
BIOCARTA_MEF2D_PATHWAY	4.2891649E-1	4.3905E-1
REACTOME_DARPP_32_EVENTS	4.29122213E-1	4.4725E-1
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM	4.2932441E-1	4.2372E-1
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	4.31420104E-1	4.2984E-1
REACTOME_LIPOPROTEIN_METABOLISM	4.32084256E-1	4.2953E-1
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	4.33914782E-1	4.2903E-1
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	4.34891694E-1	4.0699E-1
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	4.35143439E-1	4.4628E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	4.38372971E-1	4.3647E-1
REACTOME_COPI_MEDIATED_TRANSPORT	4.38696833E-1	4.3692E-1
BIOCARTA_KREB_PATHWAY	4.39243637E-1	4.3499E-1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	4.41371118E-1	4.4155E-1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	4.41879318E-1	4.5229E-1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	4.44122806E-1	4.4067E-1
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	4.44791633E-1	4.5196E-1
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	4.44868007E-1	4.4342E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	4.45931212E-1	4.4495E-1
REACTOME_REGULATION_OF_INSULIN_SECRETION	4.46743751E-1	4.4447E-1
REACTOME_REGULATION_OF_IFNA_SIGNALING	4.47321552E-1	4.437E-1
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	4.47373029E-1	4.6316E-1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	4.47518413E-1	4.3374E-1
BIOCARTA_IL3_PATHWAY	4.49048838E-1	4.6402E-1
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	4.49439002E-1	4.4851E-1
KEGG_VEGF_SIGNALING_PATHWAY	4.50545089E-1	4.6929E-1
BIOCARTA_ETS_PATHWAY	4.51588552E-1	4.5355E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	4.52908602E-1	4.6743E-1
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	4.55228198E-1	4.5926E-1
REACTOME_DEADENYLATION_OF_MRNA	4.56732668E-1	4.5757E-1
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	4.57587888E-1	4.7102E-1
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	4.57741742E-1	4.6967E-1
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	4.59208485E-1	4.6324E-1
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	4.60100224E-1	4.6718E-1
REACTOME_SIGNALING_BY_FGFR	4.61881908E-1	4.6998E-1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	4.63603318E-1	4.6439E-1
BIOCARTA_AKAP13_PATHWAY	4.66171973E-1	4.6165E-1
REACTOME_P2Y_RECEPTORS	4.66199509E-1	4.6309E-1
KEGG_CELL_ADHESION_MOLECULES_CAMS	4.69106876E-1	4.4022E-1
BIOCARTA_LAIR_PATHWAY	4.70422016E-1	4.691E-1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	4.72416875E-1	4.7793E-1
REACTOME_PLC_BETA_MEDIATED_EVENTS	4.72748157E-1	4.7846E-1
REACTOME_SIGNALING_BY_SCF_KIT	4.73318974E-1	4.7865E-1
BIOCARTA_IL2RB_PATHWAY	4.7376975E-1	4.8836E-1
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	4.73986288E-1	4.8056E-1
KEGG_GALACTOSE_METABOLISM	4.74390789E-1	4.7294E-1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	4.75787739E-1	4.8132E-1
BIOCARTA_CTL_PATHWAY	4.75944054E-1	4.7331E-1
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	4.76247901E-1	4.6332E-1
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	4.77389847E-1	4.6478E-1
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	4.77982334E-1	4.737E-1
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	4.77982334E-1	4.7267E-1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	4.78989162E-1	4.4517E-1
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	4.79753056E-1	4.6914E-1
KEGG_OLFACTORY_TRANSDUCTION	4.79890997E-1	4.6766E-1
REACTOME_CTLA4_INHIBITORY_SIGNALING	4.7999665E-1	4.6443E-1
REACTOME_PURINE_CATABOLISM	4.80066402E-1	4.8442E-1
REACTOME_IL_2_SIGNALING	4.80673038E-1	4.932E-1
KEGG_SELENOAMINO_ACID_METABOLISM	4.80686515E-1	4.8448E-1
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	4.815587E-1	4.9382E-1
KEGG_N_GLYCAN_BIOSYNTHESIS	4.82023845E-1	4.8925E-1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	4.82125128E-1	4.671E-1
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	4.83172705E-1	4.9098E-1
REACTOME_SIGNALING_BY_ERBB4	4.83278139E-1	4.918E-1
REACTOME_EGFR_DOWNREGULATION	4.84403731E-1	4.7161E-1
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	4.85305141E-1	5.0375E-1
BIOCARTA_NOS1_PATHWAY	4.85350462E-1	4.9788E-1
BIOCARTA_PAR1_PATHWAY	4.86638739E-1	4.9678E-1
BIOCARTA_TFF_PATHWAY	4.86707527E-1	4.6807E-1
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	4.90613432E-1	4.892E-1
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	4.90795239E-1	4.7139E-1
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	4.90816663E-1	5.0963E-1
BIOCARTA_CELLCYCLE_PATHWAY	4.91044832E-1	4.8962E-1
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	4.92599083E-1	4.9938E-1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	4.94557329E-1	5.1781E-1
REACTOME_NOD1_2_SIGNALING_PATHWAY	4.97780637E-1	5.0419E-1
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	4.98125221E-1	5.0139E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	4.98179553E-1	5.0012E-1
BIOCARTA_MONOCYTE_PATHWAY	4.98664629E-1	4.9883E-1
REACTOME_ELONGATION_ARREST_AND_RECOVERY	4.98814757E-1	5.0253E-1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	4.98880688E-1	5.0227E-1
KEGG_FATTY_ACID_METABOLISM	4.99500174E-1	5.05E-1
KEGG_CIRCADIAN_RHYTHM_MAMMAL	5.00033098E-1	5.1669E-1
BIOCARTA_STEM_PATHWAY	5.01285537E-1	4.9989E-1
REACTOME_CELL_JUNCTION_ORGANIZATION	5.01437154E-1	4.5748E-1
BIOCARTA_IGF1R_PATHWAY	5.02631972E-1	5.1381E-1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	5.04110057E-1	4.9052E-1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	5.04566278E-1	4.442E-1
REACTOME_SIGNALING_BY_ILS	5.04603833E-1	5.1238E-1
REACTOME_SIGNAL_REGULATORY_PROTEIN_SIRP_FAMILY_INTERACTIONS	5.07398109E-1	5.114E-1
BIOCARTA_BARRESTIN_PATHWAY	5.08409643E-1	5.0181E-1
REACTOME_CA_DEPENDENT_EVENTS	5.08721806E-1	5.1939E-1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	5.09979617E-1	5.2017E-1
BIOCARTA_IL22BP_PATHWAY	5.10730138E-1	5.0621E-1
BIOCARTA_EXTRINSIC_PATHWAY	5.12372193E-1	4.8483E-1
REACTOME_ETHANOL_OXIDATION	5.12782601E-1	5.0161E-1
KEGG_TYROSINE_METABOLISM	5.14320175E-1	5.215E-1
REACTOME_TIGHT_JUNCTION_INTERACTIONS	5.1439643E-1	5.1366E-1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	5.1506421E-1	5.1247E-1
REACTOME_INFLUENZA_LIFE_CYCLE	5.15543314E-1	5.0073E-1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	5.16472429E-1	5.29E-1
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	5.19541845E-1	5.3478E-1
BIOCARTA_CACAM_PATHWAY	5.2025078E-1	5.283E-1
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	5.20341012E-1	5.1132E-1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	5.2121747E-1	5.1107E-1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	5.22528876E-1	5.3289E-1
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	5.24032492E-1	5.2401E-1
KEGG_CITRATE_CYCLE_TCA_CYCLE	5.2427471E-1	5.1227E-1
BIOCARTA_G1_PATHWAY	5.2466689E-1	5.1961E-1
KEGG_ETHER_LIPID_METABOLISM	5.24868855E-1	5.1422E-1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	5.26538357E-1	5.2154E-1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	5.27078631E-1	5.2973E-1
REACTOME_METABOLISM_OF_NON_CODING_RNA	5.27929763E-1	5.1133E-1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	5.29810144E-1	5.2659E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	5.29829596E-1	5.2929E-1
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	5.29900632E-1	5.472E-1
KEGG_LONG_TERM_DEPRESSION	5.30555117E-1	5.3255E-1
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	5.31633157E-1	5.3259E-1
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	5.33218739E-1	5.2548E-1
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	5.33422054E-1	5.096E-1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	5.3439113E-1	5.415E-1
REACTOME_BETA_DEFENSINS	5.35241667E-1	5.4889E-1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	5.35491669E-1	5.4456E-1
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	5.35829558E-1	5.1741E-1
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	5.35843999E-1	5.3107E-1
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	5.36438673E-1	5.2551E-1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	5.36694018E-1	5.2242E-1
REACTOME_ENOS_ACTIVATION_AND_REGULATION	5.39407229E-1	5.4777E-1
REACTOME_TIE2_SIGNALING	5.43467687E-1	5.7303E-1
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	5.4506442E-1	5.3206E-1
BIOCARTA_TPO_PATHWAY	5.45091558E-1	5.5619E-1
KEGG_ENDOCYTOSIS	5.45265757E-1	5.443E-1
KEGG_O_GLYCAN_BIOSYNTHESIS	5.45720338E-1	5.357E-1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	5.46995613E-1	5.3735E-1
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	5.47044572E-1	5.5229E-1
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	5.47054609E-1	5.5055E-1
BIOCARTA_EPO_PATHWAY	5.4756563E-1	5.6117E-1
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	5.47802517E-1	5.5754E-1
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	5.47802798E-1	5.4806E-1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	5.48100012E-1	5.3724E-1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	5.48575412E-1	5.5551E-1
BIOCARTA_IL6_PATHWAY	5.4927541E-1	5.6065E-1
BIOCARTA_ARENRF2_PATHWAY	5.49317891E-1	5.4362E-1
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	5.51584081E-1	5.6068E-1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	5.53033489E-1	5.5054E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	5.5332388E-1	5.3966E-1
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	5.53349408E-1	5.7227E-1
REACTOME_KERATAN_SULFATE_DEGRADATION	5.54478349E-1	5.4854E-1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5.55465623E-1	5.687E-1
BIOCARTA_CDK5_PATHWAY	5.57563553E-1	5.6303E-1
BIOCARTA_VDR_PATHWAY	5.57587294E-1	5.5293E-1
KEGG_TIGHT_JUNCTION	5.57626685E-1	5.4241E-1
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	5.58227436E-1	5.6485E-1
BIOCARTA_G2_PATHWAY	5.58362137E-1	5.654E-1
REACTOME_CIRCADIAN_CLOCK	5.63086002E-1	5.7908E-1
KEGG_PROTEIN_EXPORT	5.63660646E-1	5.476E-1
BIOCARTA_RB_PATHWAY	5.63738997E-1	5.5099E-1
REACTOME_KINESINS	5.64561035E-1	5.4574E-1
KEGG_PRION_DISEASES	5.64699629E-1	5.6897E-1
REACTOME_RECYCLING_PATHWAY_OF_L1	5.64724557E-1	5.4083E-1
BIOCARTA_SARS_PATHWAY	5.65589036E-1	5.6007E-1
KEGG_MTOR_SIGNALING_PATHWAY	5.66428874E-1	5.6732E-1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	5.66967486E-1	5.7156E-1
REACTOME_IRON_UPTAKE_AND_TRANSPORT	5.67221621E-1	5.8003E-1
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	5.68068989E-1	5.5195E-1
BIOCARTA_BCELLSURVIVAL_PATHWAY	5.68112748E-1	5.791E-1
REACTOME_METABOLISM_OF_POLYAMINES	5.72047036E-1	5.5208E-1
KEGG_OOCYTE_MEIOSIS	5.72465831E-1	5.7038E-1
BIOCARTA_EDG1_PATHWAY	5.72566473E-1	5.8003E-1
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	5.72631365E-1	5.5997E-1
BIOCARTA_IL12_PATHWAY	5.7412711E-1	5.7998E-1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	5.75316739E-1	6.0106E-1
REACTOME_ZINC_TRANSPORTERS	5.75959621E-1	5.7708E-1
REACTOME_PEROXISOMAL_LIPID_METABOLISM	5.77005445E-1	5.7242E-1
BIOCARTA_SPRY_PATHWAY	5.77302907E-1	5.8468E-1
BIOCARTA_DC_PATHWAY	5.7815513E-1	5.76E-1
KEGG_WNT_SIGNALING_PATHWAY	5.78225816E-1	5.674E-1
REACTOME_AMINE_DERIVED_HORMONES	5.78881821E-1	5.8165E-1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	5.81097519E-1	5.8149E-1
REACTOME_CS_DS_DEGRADATION	5.81505049E-1	5.8103E-1
KEGG_RETINOL_METABOLISM	5.81534987E-1	5.8415E-1
REACTOME_RAF_MAP_KINASE_CASCADE	5.83611237E-1	5.8567E-1
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	5.84767031E-1	5.8112E-1
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	5.87710794E-1	5.9369E-1
KEGG_SPLICEOSOME	5.88190465E-1	5.8183E-1
BIOCARTA_UCALPAIN_PATHWAY	5.88335578E-1	5.942E-1
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	5.89493721E-1	5.783E-1
REACTOME_UNFOLDED_PROTEIN_RESPONSE	5.90420029E-1	6.0009E-1
REACTOME_XENOBIOTICS	5.90560564E-1	5.9329E-1
REACTOME_TELOMERE_MAINTENANCE	5.90903677E-1	5.5949E-1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	5.91582967E-1	5.8611E-1
REACTOME_OPIOID_SIGNALLING	5.93739238E-1	6.0517E-1
KEGG_GRAFT_VERSUS_HOST_DISEASE	5.94015268E-1	5.8379E-1
REACTOME_P38MAPK_EVENTS	5.95406466E-1	6.0081E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	5.95661722E-1	5.8763E-1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	5.95947329E-1	5.8695E-1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	5.96414345E-1	6.0801E-1
REACTOME_SIGNALING_BY_HIPPO	5.98746511E-1	5.9137E-1
