chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr11	65405577	66330799	+	meta_6494_89	meta_SIPA1_ACTN3	4	3.0612642E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	65421066	65667997	+	meta_5970_8061	meta_RELA_FOSL1	4	6.24924086E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	65421066	65689048	+	meta_5970_10589	meta_RELA_DRAP1	4	6.24924086E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	65421066	66244808	+	meta_5970_246330	meta_RELA_PELI3	4	3.0612642E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	69513005	69590171	+	meta_9965_2249	meta_FGF19_FGF4	1	6.98712748E-1	NOT_RUN
chr11	69513005	70053508	+	meta_9965_2249_8772	meta_FGF19_FGF4_FADD	2	3.17478988E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	71145456	71950188	+	meta_1717_3636	meta_DHCR7_INPPL1	4	7.11802764E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	72287183	73080425	+	meta_5138_5031_9828	meta_PDE2A_P2RY6_ARHGEF17	5	7.15261381E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	72396113	73080425	+	meta_116985_9828	meta_ARAP1_ARHGEF17	3	6.22137598E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	74660291	75133345	+	meta_9789_6188	meta_SPCS2_RPS3	7	2.85277338E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	77033059	78128868	+	meta_5058_9846	meta_PAK1_GAB2	12	5.07844701E-1	DAVIES_SUCCESS
chr11	100900354	102104154	+	meta_5241_10413	meta_PGR_YAP1	26	8.11700013E-1	DAVIES_SUCCESS
chr11	102188180	102249401	+	meta_330_329	meta_BIRC3_BIRC2	6	5.98687362E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	102188180	102668966	+	meta_330_329_4312	meta_BIRC3_BIRC2_MMP1	11	5.35248154E-1	DAVIES_SUCCESS
chr11	102188180	103350591	+	meta_330_329_79659	meta_BIRC3_BIRC2_DYNC2H1	26	9.26534991E-2	DAVIES_SUCCESS
chr11	102391238	102826463	+	meta_4316_4317_4319_4312_4314_4322	meta_MMP7_MMP8_MMP10_MMP1_MMP3_MMP13	22	3.1986298E-2	DAVIES_SUCCESS
chr11	104813593	104916051	+	meta_837_834	meta_CASP4_CASP1	11	4.52073953E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	104864966	105010461	+	meta_838_834_59082	meta_CASP5_CASP1_CARD18	15	8.23012791E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111597631	112043279	+	meta_5519_56158	meta_PPP2R1B_TEX12	8	3.99376605E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111597631	114121397	+	meta_5519_3606_4684_7704	meta_PPP2R1B_IL18_NCAM1_ZBTB16	55	1.11545187E-1	DAVIES_SUCCESS
chr11	111652918	111957522	+	meta_79796_26521	meta_ALG9_TIMM8B	7	5.14684701E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	111895537	111966525	+	meta_1737_6392	meta_DLAT_SDHD	1	3.69032535E-1	NOT_RUN
chr11	112013973	113149158	+	meta_3606_4684	meta_IL18_NCAM1	35	1.22776995E-1	DAVIES_SUCCESS
chr11	116660085	116708338	+	meta_116519_335	meta_APOA5_APOA1	4	6.41108873E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116660085	116708338	+	meta_116519_345_335	meta_APOA5_APOC3_APOA1	4	6.41108873E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	116700623	116708338	+	meta_345_335	meta_APOC3_APOA1	1	7.69280475E-1	NOT_RUN
chr11	118064441	118224497	+	meta_120425_916_915_917	meta_AMICA1_CD3E_CD3D_CD3G	10	2.06961684E-1	DAVIES_SUCCESS
chr11	118064441	118269926	+	meta_120425_916_915_917_9354	meta_AMICA1_CD3E_CD3D_CD3G_UBE4A	11	2.38542921E-1	DAVIES_SUCCESS
chr11	118175294	118213459	+	meta_916_915	meta_CD3E_CD3D	7	1.07115538E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	118175294	118224497	+	meta_916_915_917	meta_CD3E_CD3D_CD3G	7	1.07115538E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	123624287	124310981	+	meta_390260_390261_338662_219875_219874_219873_390264_219870_219869_390265_26492_283159_283160_283162_26493	meta_OR6X1_OR6M1_OR8D4_OR4D5_OR6T1_OR10S1_OR10G4_OR10G9_OR10G8_OR10G7_OR8G2_OR8D1_OR8D2_OR8B4_OR8B8	48	6.90369473E-1	DAVIES_SUCCESS
chr11	123624287	124310981	+	meta_390260_390261_338662_219875_219874_219873_390264_219870_219869_390265_283159_283160_390271_283162_26493	meta_OR6X1_OR6M1_OR8D4_OR4D5_OR6T1_OR10S1_OR10G4_OR10G9_OR10G8_OR10G7_OR8D1_OR8D2_OR8B3_OR8B4_OR8B8	42	6.150399E-1	DAVIES_SUCCESS
chr11	125439297	125546150	+	meta_9538_1111	meta_EI24_CHEK1	2	5.02838848E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr11	125462738	126138877	+	meta_3703_6734	meta_STT3A_SRPR	2	1.7531504E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	1901122	2807115	+	meta_93589_775	meta_CACNA2D4_CACNA1C	35	7.78102167E-1	DAVIES_SUCCESS
chr12	4477392	4554780	+	meta_8074_2251	meta_FGF23_FGF6	3	1.84031251E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	4477392	6451283	+	meta_8074_2251_4908_7132	meta_FGF23_FGF6_NTF3_TNFRSF1A	7	6.40348108E-2	DAVIES_SUCCESS
chr12	4918341	5155954	+	meta_3742_3736_3741	meta_KCNA6_KCNA1_KCNA5	23	1.63297349E-1	DAVIES_SUCCESS
chr12	6058039	6347437	+	meta_7450_928	meta_VWF_CD9	7	1.52662269E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6058039	8218955	+	meta_7450_715_719	meta_VWF_C1R_C3AR1	11	1.56597202E-1	DAVIES_SUCCESS
chr12	6309481	6929976	+	meta_928_920	meta_CD9_CD4	3	3.35502172E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6437922	6560884	+	meta_7132_939	meta_TNFRSF1A_CD27	4	7.75664703E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	6437922	6647537	+	meta_7132_2597	meta_TNFRSF1A_GAPDH	4	8.00203478E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	8234806	9102357	+	meta_25977_4074	meta_NECAP1_M6PR	7	2.87604322E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	10457049	10588592	+	meta_3824_3823_3822	meta_KLRD1_KLRC3_KLRC2	3	4.37933003E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	10457049	10588592	+	meta_3824_8302_3823_3822	meta_KLRD1_KLRC4_KLRC3_KLRC2	3	4.37933003E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	11060524	11339543	+	meta_50838_50840_259294_259290_259292_259289_353164	meta_TAS2R13_TAS2R14_TAS2R19_TAS2R31_TAS2R46_TAS2R43_TAS2R42	11	6.53006577E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	13714409	14930936	+	meta_2904_121504_55766	meta_GRIN2B_HIST4H4_H2AFJ	33	6.82860904E-1	DAVIES_SUCCESS
chr12	14765567	15134799	+	meta_2984_5149	meta_GUCY2C_PDE6H	18	2.95217505E-2	DAVIES_SUCCESS
chr12	18414473	18890993	+	meta_5288_89869	meta_PIK3C2G_PLCZ1	32	2.73665912E-1	DAVIES_SUCCESS
chr12	20522178	21532914	+	meta_5139_3375	meta_PDE3A_IAPP	14	4.98811054E-1	DAVIES_SUCCESS
chr12	20522178	21757781	+	meta_5139_2998	meta_PDE3A_GYS2	27	8.44222143E-1	DAVIES_SUCCESS
chr12	20848288	21548371	+	meta_53919_28234_10599_6579	meta_SLCO1C1_SLCO1B3_SLCO1B1_SLCO1A2	32	4.10689764E-1	DAVIES_SUCCESS
chr12	20848288	22094336	+	meta_53919_28234_10599_6579_10060	meta_SLCO1C1_SLCO1B3_SLCO1B1_SLCO1A2_ABCC9	38	2.15073486E-1	DAVIES_SUCCESS
chr12	20963637	21548371	+	meta_28234_10599_6579	meta_SLCO1B3_SLCO1B1_SLCO1A2	27	3.04604852E-1	DAVIES_SUCCESS
chr12	26488284	27119581	+	meta_3709_26127	meta_ITPR2_FGFR1OP2	41	6.79593065E-1	DAVIES_SUCCESS
chr12	39945021	40499661	+	meta_225_114134	meta_ABCD2_SLC2A13	19	1.76017978E-1	DAVIES_SUCCESS
chr12	46576840	46766645	+	meta_81539_54407	meta_SLC38A1_SLC38A2	8	7.33553116E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	46576840	47219780	+	meta_81539_54407_55089	meta_SLC38A1_SLC38A2_SLC38A4	11	7.75881492E-1	DAVIES_SUCCESS
chr12	48128452	48398285	+	meta_10411_1280	meta_RAPGEF3_COL2A1	3	8.81694274E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48128452	48551377	+	meta_10411_140461	meta_RAPGEF3_ASB8	4	9.03071415E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48128452	49182820	+	meta_10411_112	meta_RAPGEF3_ADCY6	2	4.82911305E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48128452	49222726	+	meta_10411_112_784	meta_RAPGEF3_ADCY6_CACNB3	4	1.57961117E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48235319	49110781	+	meta_7421_121274_904	meta_VDR_ZNF641_CCNT1	14	3.18479736E-1	DAVIES_SUCCESS
chr12	48366747	49182820	+	meta_1280_112	meta_COL2A1_ADCY6	3	7.70987067E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48366747	49222726	+	meta_1280_784	meta_COL2A1_CACNB3	4	7.26301388E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48366747	49259653	+	meta_1280_784_27289	meta_COL2A1_CACNB3_RND1	4	7.26301388E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48366747	49376396	+	meta_1280_784_27289_7480_7471	meta_COL2A1_CACNB3_RND1_WNT10B_WNT1	5	5.3143286E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48499655	48963829	+	meta_5213_3906	meta_PFKM_LALBA	7	6.99246412E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48596121	48921886	+	meta_121275_341568	meta_OR10AD1_OR8S1	7	6.6460218E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48596121	49182820	+	meta_121275_341568_112	meta_OR10AD1_OR8S1_ADCY6	8	7.26774572E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	48596121	49376396	+	meta_121275_341568_112_7480_7471	meta_OR10AD1_OR8S1_ADCY6_WNT10B_WNT1	9	1.18476228E-1	DAVIES_SUCCESS
chr12	49159974	49222726	+	meta_112_784	meta_ADCY6_CACNB3	3	6.63425512E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49159974	49376396	+	meta_112_7480_7471	meta_ADCY6_WNT10B_WNT1	2	3.59189948E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49159974	49952077	+	meta_112_784_23416	meta_ADCY6_CACNB3_KCNH3	4	3.23617911E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49208214	49412629	+	meta_784_5571	meta_CACNB3_PRKAG1	3	3.16500674E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49223538	50038452	+	meta_9416_25766	meta_DDX23_PRPF40B	3	5.76241991E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	49359122	49376396	+	meta_7480_7471	meta_WNT10B_WNT1	1	9.12706154E-4	NOT_RUN
chr12	50344523	50370922	+	meta_359_362_363	meta_AQP2_AQP5_AQP6	4	8.48784876E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	51985019	52390863	+	meta_6334_91	meta_SCN8A_ACVR1B	10	4.39134349E-1	DAVIES_SUCCESS
chr12	52300691	52390863	+	meta_94_91	meta_ACVRL1_ACVR1B	2	4.24116597E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	54624730	54813050	+	meta_23468_3678	meta_CBX5_ITGA5	3	5.57372005E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	54789044	54936899	+	meta_3678_3071	meta_ITGA5_NCKAP1L	2	4.02656454E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	55523552	56031617	+	meta_441639_121364_254783_403282_390326_341416_390327_403284_121130	meta_OR9K2_OR10A7_OR6C74_OR6C65_OR6C76_OR6C2_OR6C70_OR6C68_OR10P1	9	2.05055949E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	55523552	56031617	+	meta_441639_121364_341416_121130	meta_OR9K2_OR10A7_OR6C2_OR10P1	9	2.05055949E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56360555	57146146	+	meta_1017_5557	meta_CDK2_PRIM1	2	2.97666688E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56360555	57941114	+	meta_1017_5557_10540	meta_CDK2_PRIM1_DCTN2	3	4.64808993E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56391042	56882181	+	meta_6821_27165	meta_SUOX_GLS2	3	1.54966081E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56435685	56694175	+	meta_6231_1431	meta_RPS26_CS	2	2.51090673E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	56623819	56862950	+	meta_283375_4284	meta_SLC39A5_MIP	3	3.04226018E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	57403780	58011028	+	meta_6866_115557	meta_TAC3_ARHGEF25	5	7.31068603E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	57923832	57978554	+	meta_10540_3798	meta_DCTN2_KIF5A	1	7.18149983E-1	NOT_RUN
chr12	68548549	68647385	+	meta_3458_55801_50616	meta_IFNG_IL26_IL22	15	4.50519428E-1	DAVIES_SUCCESS
chr12	68548549	69136473	+	meta_3458_57122	meta_IFNG_NUP107	8	8.48279671E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	68548549	69239320	+	meta_3458_5908_57122_4193	meta_IFNG_RAP1B_NUP107_MDM2	12	9.62786219E-1	DAVIES_SUCCESS
chr12	69004618	69239320	+	meta_5908_4193	meta_RAP1B_MDM2	5	9.63358069E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	69004618	69973562	+	meta_5908_10818	meta_RAP1B_FRS2	22	2.22218206E-1	DAVIES_SUCCESS
chr12	69080730	69239320	+	meta_57122_4193	meta_NUP107_MDM2	4	9.51936517E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	69201970	69973562	+	meta_4193_10818	meta_MDM2_FRS2	23	2.3561138E-1	DAVIES_SUCCESS
chr12	69201970	69973562	+	meta_4193_11052_10818	meta_MDM2_CPSF6_FRS2	25	2.67721649E-1	DAVIES_SUCCESS
chr12	69633316	69973562	+	meta_11052_10818	meta_CPSF6_FRS2	22	2.26019336E-1	DAVIES_SUCCESS
chr12	81101407	81113447	+	meta_4618_4617	meta_MYF6_MYF5	10	9.46355376E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	91444270	91505542	+	meta_11081_4060	meta_KERA_LUM	8	7.61405012E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	91444270	91576806	+	meta_11081_4060_1634	meta_KERA_LUM_DCN	9	8.11259936E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	93166284	93970521	+	meta_8411_8835	meta_EEA1_SOCS2	12	3.21487976E-1	DAVIES_SUCCESS
chr12	96337070	96390143	+	meta_144193_3034	meta_AMDHD1_HAL	12	9.83900337E-1	DAVIES_SUCCESS
chr12	100750856	101604016	+	meta_246213_160728	meta_SLC17A8_SLC5A8	4	2.14047114E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	100750856	102513869	+	meta_246213_160728_79023	meta_SLC17A8_SLC5A8_NUP37	8	4.48448305E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	102122425	102513869	+	meta_50511_79023	meta_SYCP3_NUP37	13	7.5189852E-1	DAVIES_SUCCESS
chr12	103981068	105155792	+	meta_55576_50515	meta_STAB2_CHST11	39	5.48622974E-1	DAVIES_SUCCESS
chr12	104324111	104532040	+	meta_7184_4801	meta_HSP90B1_NFYB	10	4.43742598E-1	DAVIES_SUCCESS
chr12	109252707	110035071	+	meta_1610_4598	meta_DAO_MVK	5	1.34374921E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	109554399	110035071	+	meta_32_4598	meta_ACACB_MVK	7	4.79859682E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	110872705	111358404	+	meta_10094_4633	meta_ARPC3_MYL2	3	9.68140188E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	113344738	113449528	+	meta_4938_4940_4939	meta_OAS1_OAS3_OAS2	3	6.331762E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	120907659	121624354	+	meta_8655_8638_5027	meta_DYNLL1_OASL_P2RX7	4	1.44119102E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	121570621	121671909	+	meta_5027_5025	meta_P2RX7_P2RX4	3	1.23357299E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	123185839	123201439	+	meta_338442_8843	meta_HCAR2_HCAR3	2	8.64768497E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	124069075	125052010	+	meta_10959_9612	meta_TMED2_NCOR2	2	3.97686392E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr12	124808956	125365007	+	meta_9612_949	meta_NCOR2_SCARB1	2	3.13208845E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	20712394	20806534	+	meta_2700_2706_10804	meta_GJA3_GJB2_GJB6	4	3.96987414E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	25254548	26595420	+	meta_479_51761	meta_ATP12A_ATP8A2	30	7.263097E-1	DAVIES_SUCCESS
chr13	25802306	26978569	+	meta_9107_1024	meta_MTMR6_CDK8	23	8.23306178E-1	DAVIES_SUCCESS
chr13	28194879	28562774	+	meta_51082_646625	meta_POLR1D_PRHOXNB	17	5.33291033E-2	DAVIES_SUCCESS
chr13	28577410	29069265	+	meta_2322_2321	meta_FLT3_FLT1	15	1.28262927E-1	DAVIES_SUCCESS
chr13	48963706	49796513	+	meta_10161_57105_2862	meta_LPAR6_CYSLTR2_MLNR	9	1.81418652E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr13	92050934	95060273	+	meta_2262_10082	meta_GPC5_GPC6	163	5.98510941E-1	DAVIES_SUCCESS
chr13	110801309	111165373	+	meta_1282_1284	meta_COL4A1_COL4A2	10	7.85711796E-1	DAVIES_SUCCESS
chr13	113760101	113803843	+	meta_2155_2159	meta_F7_F10	1	3.34937695E-1	NOT_RUN
chr14	20215586	22134238	+	meta_441669_441670_390429_390431_79317_79544_81127_122740_390433_122742_390436_390437_390439_122748_390442_341799_390445_26533_26534_26686	meta_OR4Q3_OR4M1_OR4N2_OR4K2_OR4K5_OR4K1_OR4K15_OR4K14_OR4K13_OR4L1_OR4K17_OR4N5_OR11G2_OR11H6_OR11H4_OR6S1_OR5AU1_OR10G3_OR10G2_OR4E2	68	8.37693747E-1	DAVIES_SUCCESS
chr14	20215586	22134238	+	meta_441669_441670_390429_390431_79317_79544_81127_122740_390433_122742_390436_390437_390439_341799_390445_26533_26534_26686	meta_OR4Q3_OR4M1_OR4N2_OR4K2_OR4K5_OR4K1_OR4K15_OR4K14_OR4K13_OR4L1_OR4K17_OR4N5_OR11G2_OR6S1_OR5AU1_OR10G3_OR10G2_OR4E2	68	8.37693747E-1	DAVIES_SUCCESS
chr14	20811772	20925931	+	meta_10038_328	meta_PARP2_APEX1	7	5.54188803E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	21677295	21979457	+	meta_3183_56339	meta_HNRNPC_METTL3	12	4.11623932E-1	DAVIES_SUCCESS
chr14	23389732	23504429	+	meta_10419_5693	meta_PRMT5_PSMB5	4	2.83254196E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	23495059	23513269	+	meta_5693_122706	meta_PSMB5_PSMB11	1	7.21328247E-1	NOT_RUN
chr14	23495059	23564823	+	meta_5693_22985	meta_PSMB5_ACIN1	1	7.21328247E-1	NOT_RUN
chr14	24779356	24787242	+	meta_56413_1241	meta_LTB4R2_LTB4R	3	5.36879305E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24779356	24804277	+	meta_56413_1241_196883	meta_LTB4R2_LTB4R_ADCY4	4	6.72474797E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24779356	24804277	+	meta_56413_196883	meta_LTB4R2_ADCY4	4	6.72474797E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24779356	25045466	+	meta_56413_1241_1511	meta_LTB4R2_LTB4R_CTSG	4	6.70282259E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24836144	25103432	+	meta_4776_3002	meta_NFATC4_GZMB	7	7.93803673E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	24974711	25045466	+	meta_1215_1511	meta_CMA1_CTSG	8	9.14587321E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	35761573	35873960	+	meta_5687_4792	meta_PSMA6_NFKBIA	3	4.05173496E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	50583845	51411248	+	meta_6655_5836	meta_SOS2_PYGL	9	1.49883047E-1	DAVIES_SUCCESS
chr14	52313951	52795322	+	meta_54331_5729_5732	meta_GNG2_PTGDR_PTGER2	20	1.45136872E-1	DAVIES_SUCCESS
chr14	52734430	52795322	+	meta_5729_5732	meta_PTGDR_PTGER2	7	1.9384729E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	55595934	56768031	+	meta_3958_57161	meta_LGALS3_PELI2	26	7.04020027E-1	DAVIES_SUCCESS
chr14	63841354	65569413	+	meta_5529_23224_3306_4149	meta_PPP2R5E_SYNE2_HSPA2_MAX	25	5.61105369E-1	DAVIES_SUCCESS
chr14	64319682	65009954	+	meta_23224_3306	meta_SYNE2_HSPA2	11	5.08772751E-1	DAVIES_SUCCESS
chr14	65007185	65569413	+	meta_3306_4149	meta_HSPA2_MAX	8	4.23027928E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	68143518	68201168	+	meta_51109_145226	meta_RDH11_RDH12	5	7.43418751E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	73603142	73925286	+	meta_5663_8650	meta_PSEN1_NUMB	7	1.21945521E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	74003927	74042362	+	meta_641371_10965	meta_ACOT1_ACOT2	1	1.8117989E-1	NOT_RUN
chr14	74526871	75370450	+	meta_4329_1743	meta_ALDH6A1_DLST	10	4.66675001E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75408532	76448092	+	meta_5228_2353_7043	meta_PGF_FOS_TGFB3	7	5.25999946E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	75745480	76448092	+	meta_2353_7043	meta_FOS_TGFB3	5	5.71985208E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90528107	90874619	+	meta_56659_801	meta_KCNK13_CALM1	7	8.82958798E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90722893	90874619	+	meta_5700_801	meta_PSMC1_CALM1	8	1.24882394E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	90722893	91526993	+	meta_5700_801_9252	meta_PSMC1_CALM1_RPS6KA5	18	9.87325493E-2	DAVIES_SUCCESS
chr14	90863326	91526993	+	meta_801_9252	meta_CALM1_RPS6KA5	16	9.53982524E-2	DAVIES_SUCCESS
chr14	90863326	91720224	+	meta_801_8111	meta_CALM1_GPR68	9	2.12804923E-1	DAVIES_SUCCESS
chr14	94843083	95059457	+	meta_5265_5104	meta_SERPINA1_SERPINA5	14	2.22805196E-1	DAVIES_SUCCESS
chr14	96671134	96731100	+	meta_624_623	meta_BDKRB2_BDKRB1	3	1.27450427E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr14	102228134	103196913	+	meta_5527_23186	meta_PPP2R5C_RCOR1	4	4.77517298E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	22368477	22383815	+	meta_390538_283694	meta_OR4M2_OR4N4	2	8.8278444E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	22368477	22414395	+	meta_390538_283694_390539	meta_OR4M2_OR4N4_OR4N3P	3	9.55064678E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	25923859	27778373	+	meta_57194_2562_2558_2567	meta_ATP10A_GABRB3_GABRA5_GABRG3	36	2.53495012E-1	DAVIES_SUCCESS
chr15	26788693	27778373	+	meta_2562_2558_2567	meta_GABRB3_GABRA5_GABRG3	32	2.50847341E-1	DAVIES_SUCCESS
chr15	33603176	34357287	+	meta_6263_1133	meta_RYR3_CHRM5	74	7.37664515E-1	DAVIES_SUCCESS
chr15	39873279	40569688	+	meta_7057_56924	meta_THBS1_PAK6	12	8.5595161E-1	DAVIES_SUCCESS
chr15	40453209	40954881	+	meta_701_57082	meta_BUB1B_CASC5	9	7.19727545E-2	DAVIES_SUCCESS
chr15	40453209	41624819	+	meta_701_57082_11339	meta_BUB1B_CASC5_OIP5	11	1.01037833E-1	DAVIES_SUCCESS
chr15	40509628	41574083	+	meta_56924_11261	meta_PAK6_CHP1	7	7.70786869E-1	DAVIES_SUCCESS
chr15	40580097	41574083	+	meta_5330_11261	meta_PLCB2_CHP1	5	9.0820299E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	40580097	41795757	+	meta_5330_11261_3706	meta_PLCB2_CHP1_ITPKA	6	9.06942652E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	40886446	41624819	+	meta_57082_11339	meta_CASC5_OIP5	7	4.82316073E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	41523436	42342901	+	meta_11261_123745	meta_CHP1_PLA2G4E	6	9.8088579E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	42273779	42448839	+	meta_123745_283748_255189	meta_PLA2G4E_PLA2G4D_PLA2G4F	11	9.79793869E-1	DAVIES_SUCCESS
chr15	42359880	42448839	+	meta_283748_255189	meta_PLA2G4D_PLA2G4F	9	9.57113952E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	43235097	45010357	+	meta_197131_2923_567	meta_UBR1_PDIA3_B2M	5	6.34513313E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	43885251	43991420	+	meta_1159_548596	meta_CKMT1B_CKMT1A	4	6.25760931E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	44038589	44855001	+	meta_2923_8669	meta_PDIA3_EIF3J	5	6.48945411E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr15	44038589	45010357	+	meta_2923_567	meta_PDIA3_B2M	4	3.88038026E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
