Name	chi2Pvalue	empPvalue
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_	3.01315085E-1	2.92E-1
REACTOME_ANDROGEN_BIOSYNTHESIS	3.02099667E-1	3.172E-1
KEGG_LONG_TERM_DEPRESSION	3.02901235E-1	3.0328E-1
BIOCARTA_CHEMICAL_PATHWAY	3.0293858E-1	3.0468E-1
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	3.03528951E-1	2.9925E-1
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	3.05687085E-1	3.0033E-1
BIOCARTA_INFLAM_PATHWAY	3.05746807E-1	3.075E-1
BIOCARTA_ACE2_PATHWAY	3.05966636E-1	3.0074E-1
KEGG_INSULIN_SIGNALING_PATHWAY	3.06369663E-1	3.1239E-1
REACTOME_G0_AND_EARLY_G1	3.0808731E-1	3.0562E-1
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	3.0902853E-1	3.132E-1
BIOCARTA_VDR_PATHWAY	3.0960667E-1	2.9507E-1
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	3.09985174E-1	3.1627E-1
REACTOME_DEVELOPMENTAL_BIOLOGY	3.11090577E-1	3.1089E-1
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	3.11955399E-1	3.1846E-1
BIOCARTA_CSK_PATHWAY	3.12854557E-1	3.2039E-1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	3.15796396E-1	3.3105E-1
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	3.16617848E-1	3.1664E-1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	3.1704474E-1	3.4995E-1
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	3.17444088E-1	3.2429E-1
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	3.18379277E-1	3.1506E-1
REACTOME_M_G1_TRANSITION	3.18516243E-1	3.1987E-1
REACTOME_GLUCURONIDATION	3.20034842E-1	3.191E-1
REACTOME_MUSCLE_CONTRACTION	3.21870765E-1	3.2892E-1
KEGG_NON_SMALL_CELL_LUNG_CANCER	3.21890631E-1	3.2436E-1
REACTOME_KINESINS	3.2223202E-1	3.0763E-1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	3.23017375E-1	3.2517E-1
KEGG_TRYPTOPHAN_METABOLISM	3.23228835E-1	3.412E-1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	3.23787262E-1	3.3732E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	3.24351359E-1	3.2095E-1
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	3.24398721E-1	3.3103E-1
KEGG_LYSINE_DEGRADATION	3.24897465E-1	3.2949E-1
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	3.24926034E-1	3.3413E-1
KEGG_PARKINSONS_DISEASE	3.25082201E-1	3.46E-1
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	3.25294644E-1	3.3774E-1
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	3.26247117E-1	3.1742E-1
BIOCARTA_CTL_PATHWAY	3.2725923E-1	3.1702E-1
REACTOME_DAG_AND_IP3_SIGNALING	3.2780686E-1	3.2363E-1
KEGG_INOSITOL_PHOSPHATE_METABOLISM	3.28137152E-1	3.1908E-1
BIOCARTA_CELLCYCLE_PATHWAY	3.28273326E-1	3.3651E-1
BIOCARTA_P35ALZHEIMERS_PATHWAY	3.28694237E-1	3.2711E-1
BIOCARTA_IGF1_PATHWAY	3.29039543E-1	3.3709E-1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	3.29050162E-1	3.2434E-1
BIOCARTA_RNA_PATHWAY	3.29477052E-1	3.2032E-1
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	3.30974086E-1	3.3478E-1
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	3.33643734E-1	3.3421E-1
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	3.33738515E-1	3.4257E-1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	3.34412264E-1	3.3386E-1
BIOCARTA_PGC1A_PATHWAY	3.35532444E-1	3.447E-1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	3.35746773E-1	3.2159E-1
REACTOME_ACTIVATION_OF_RAC	3.3607875E-1	3.3391E-1
REACTOME_SHC_MEDIATED_CASCADE	3.37226672E-1	3.3332E-1
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	3.38877568E-1	3.3713E-1
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	3.39045714E-1	3.5208E-1
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	3.39083884E-1	3.6522E-1
BIOCARTA_DEATH_PATHWAY	3.39119702E-1	3.3562E-1
REACTOME_REGULATION_OF_INSULIN_SECRETION	3.39883891E-1	3.4997E-1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	3.41291831E-1	3.6378E-1
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	3.41651066E-1	3.3956E-1
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	3.44113041E-1	3.2608E-1
REACTOME_GAP_JUNCTION_ASSEMBLY	3.47119781E-1	3.379E-1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	3.48586003E-1	3.4387E-1
KEGG_THYROID_CANCER	3.4882816E-1	4.0144E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	3.51631311E-1	3.5581E-1
BIOCARTA_CCR3_PATHWAY	3.51871753E-1	3.6733E-1
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	3.53543725E-1	3.5276E-1
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	3.54211541E-1	3.5262E-1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	3.54695855E-1	3.4861E-1
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	3.55858E-1	3.6776E-1
REACTOME_SEROTONIN_RECEPTORS	3.56347631E-1	3.6058E-1
BIOCARTA_ATRBRCA_PATHWAY	3.58210803E-1	3.3919E-1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	3.59485934E-1	3.5814E-1
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	3.60937334E-1	3.5641E-1
REACTOME_MICRORNA_MIRNA_BIOGENESIS	3.63561209E-1	3.5424E-1
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	3.63718243E-1	3.7154E-1
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	3.64677186E-1	3.8511E-1
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	3.65245876E-1	3.5125E-1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	3.65662136E-1	3.6661E-1
BIOCARTA_HIF_PATHWAY	3.66460642E-1	3.6685E-1
BIOCARTA_ACH_PATHWAY	3.69110075E-1	3.6957E-1
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	3.6941338E-1	3.7354E-1
REACTOME_GPCR_DOWNSTREAM_SIGNALING	3.70130828E-1	3.606E-1
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	3.70377401E-1	3.7345E-1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	3.71099687E-1	3.7551E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	3.71810546E-1	3.7791E-1
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	3.72399942E-1	3.5737E-1
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	3.73663176E-1	3.7438E-1
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	3.74865905E-1	3.7153E-1
KEGG_COLORECTAL_CANCER	3.74983017E-1	4.0402E-1
REACTOME_PI3K_CASCADE	3.76130592E-1	3.7748E-1
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	3.77743414E-1	3.7228E-1
BIOCARTA_SPRY_PATHWAY	3.78285217E-1	3.9039E-1
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	3.79610589E-1	3.7196E-1
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	3.81899234E-1	3.6954E-1
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	3.82237939E-1	3.7316E-1
KEGG_OXIDATIVE_PHOSPHORYLATION	3.82467866E-1	4.155E-1
REACTOME_EGFR_DOWNREGULATION	3.82977018E-1	4.0273E-1
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	3.84365444E-1	3.7122E-1
REACTOME_DEADENYLATION_OF_MRNA	3.84930544E-1	3.7259E-1
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	3.84990603E-1	3.9167E-1
REACTOME_REGULATION_OF_IFNG_SIGNALING	3.86604725E-1	3.7946E-1
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	3.88056139E-1	3.7604E-1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	3.88151892E-1	3.893E-1
REACTOME_COMPLEMENT_CASCADE	3.88880997E-1	3.8618E-1
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	3.8906274E-1	4.0218E-1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	3.9206404E-1	3.917E-1
KEGG_ENDOMETRIAL_CANCER	3.92512362E-1	4.2818E-1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	3.93430534E-1	3.9473E-1
REACTOME_SOS_MEDIATED_SIGNALLING	3.94185568E-1	4.0418E-1
BIOCARTA_NO2IL12_PATHWAY	3.94336781E-1	4.1043E-1
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	3.96372314E-1	3.8035E-1
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	3.9696549E-1	3.9342E-1
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	3.97242097E-1	4.1176E-1
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	3.98121089E-1	3.9092E-1
REACTOME_XENOBIOTICS	4.00640301E-1	4.1665E-1
REACTOME_PURINE_METABOLISM	4.01960298E-1	3.9668E-1
REACTOME_INTRINSIC_PATHWAY	4.02703136E-1	4.121E-1
REACTOME_OPSINS	4.03105363E-1	3.8878E-1
REACTOME_SIGNALING_BY_FGFR	4.04292758E-1	4.0385E-1
REACTOME_INNATE_IMMUNE_SYSTEM	4.04809883E-1	4.0221E-1
KEGG_RNA_POLYMERASE	4.05284561E-1	3.9612E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	4.05677989E-1	3.9089E-1
REACTOME_DNA_REPAIR	4.08609151E-1	3.8915E-1
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	4.08646642E-1	4.0962E-1
REACTOME_PURINE_SALVAGE	4.09544575E-1	4.0049E-1
BIOCARTA_HDAC_PATHWAY	4.11327637E-1	4.1887E-1
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	4.11919097E-1	4.1208E-1
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	4.12043401E-1	4.1078E-1
REACTOME_CELL_JUNCTION_ORGANIZATION	4.12091191E-1	4.1198E-1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	4.12851943E-1	4.1818E-1
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	4.15821982E-1	4.147E-1
KEGG_STEROID_BIOSYNTHESIS	4.18263825E-1	4.2499E-1
BIOCARTA_COMP_PATHWAY	4.18419813E-1	4.2243E-1
BIOCARTA_PLCE_PATHWAY	4.20081209E-1	4.1125E-1
REACTOME_PERK_REGULATED_GENE_EXPRESSION	4.22043797E-1	4.0616E-1
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	4.2226095E-1	4.2628E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	4.23001111E-1	4.4128E-1
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	4.23713879E-1	4.0829E-1
REACTOME_ER_PHAGOSOME_PATHWAY	4.24140017E-1	4.1811E-1
BIOCARTA_PS1_PATHWAY	4.24758319E-1	4.3517E-1
REACTOME_AMYLOIDS	4.25498409E-1	4.2908E-1
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	4.25529843E-1	4.1299E-1
BIOCARTA_RAB_PATHWAY	4.25855118E-1	4.2945E-1
BIOCARTA_FAS_PATHWAY	4.26911859E-1	4.3982E-1
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	4.27199439E-1	4.0706E-1
KEGG_GLYCEROLIPID_METABOLISM	4.27521745E-1	4.2109E-1
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	4.27539608E-1	4.3001E-1
KEGG_LINOLEIC_ACID_METABOLISM	4.27654313E-1	4.413E-1
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	4.2788151E-1	4.3847E-1
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	4.28410785E-1	4.2524E-1
REACTOME_GLUTATHIONE_CONJUGATION	4.28448671E-1	4.2786E-1
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	4.28463486E-1	4.3426E-1
BIOCARTA_EDG1_PATHWAY	4.28961798E-1	4.3246E-1
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	4.2938377E-1	4.2164E-1
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	4.29632622E-1	4.0792E-1
REACTOME_RNA_POL_II_TRANSCRIPTION	4.29819648E-1	4.2048E-1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	4.30225997E-1	4.3067E-1
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	4.30290856E-1	4.1964E-1
REACTOME_SHC_MEDIATED_SIGNALLING	4.30851503E-1	4.3974E-1
BIOCARTA_FEEDER_PATHWAY	4.31561119E-1	4.2086E-1
REACTOME_SULFUR_AMINO_ACID_METABOLISM	4.32198926E-1	4.2171E-1
KEGG_RETINOL_METABOLISM	4.32522365E-1	4.4445E-1
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	4.32864648E-1	4.3572E-1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	4.33025096E-1	4.469E-1
KEGG_LIMONENE_AND_PINENE_DEGRADATION	4.33354271E-1	4.4808E-1
REACTOME_SIGNALING_BY_GPCR	4.33816095E-1	4.2297E-1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	4.34390647E-1	4.3976E-1
REACTOME_INFLAMMASOMES	4.34402764E-1	4.2897E-1
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	4.35397694E-1	4.3095E-1
KEGG_GNRH_SIGNALING_PATHWAY	4.35895278E-1	4.4147E-1
BIOCARTA_RELA_PATHWAY	4.37570303E-1	4.2368E-1
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	4.37756942E-1	4.3231E-1
REACTOME_CA_DEPENDENT_EVENTS	4.37767814E-1	4.3543E-1
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	4.38401405E-1	4.4002E-1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	4.40021666E-1	4.4458E-1
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	4.40342371E-1	4.4823E-1
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	4.40931979E-1	4.2587E-1
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	4.41124229E-1	4.5377E-1
BIOCARTA_RACCYCD_PATHWAY	4.4192294E-1	4.4226E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	4.42675828E-1	4.3247E-1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	4.42695919E-1	4.5727E-1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	4.43287634E-1	4.5005E-1
BIOCARTA_WNT_PATHWAY	4.43452806E-1	4.8374E-1
REACTOME_EXTENSION_OF_TELOMERES	4.43470408E-1	4.414E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	4.45706955E-1	4.5438E-1
REACTOME_CD28_CO_STIMULATION	4.45901906E-1	4.5352E-1
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	4.45955637E-1	4.3483E-1
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	4.45955637E-1	4.3335E-1
BIOCARTA_GPCR_PATHWAY	4.46340036E-1	4.5555E-1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	4.48054357E-1	4.5024E-1
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	4.49087816E-1	4.442E-1
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	4.49681366E-1	4.3523E-1
BIOCARTA_CK1_PATHWAY	4.50317457E-1	4.4241E-1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4.50567132E-1	4.6059E-1
BIOCARTA_TPO_PATHWAY	4.52152764E-1	4.4558E-1
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	4.54548603E-1	4.5015E-1
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	4.54605079E-1	4.6028E-1
BIOCARTA_IL2RB_PATHWAY	4.55654842E-1	4.6349E-1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	4.5578572E-1	4.4465E-1
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	4.55945019E-1	4.5221E-1
REACTOME_CTLA4_INHIBITORY_SIGNALING	4.57410322E-1	4.7238E-1
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	4.58667995E-1	4.3408E-1
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	4.5998165E-1	4.7599E-1
REACTOME_PI3K_AKT_ACTIVATION	4.61806448E-1	4.7142E-1
REACTOME_HIV_LIFE_CYCLE	4.62868938E-1	4.7782E-1
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	4.64727738E-1	4.5551E-1
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	4.64731069E-1	4.6866E-1
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	4.64919536E-1	4.7571E-1
BIOCARTA_SHH_PATHWAY	4.65016639E-1	4.6026E-1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	4.6545342E-1	4.5262E-1
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	4.68175839E-1	4.7122E-1
REACTOME_PURINE_CATABOLISM	4.68305187E-1	4.7147E-1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	4.68529004E-1	4.5727E-1
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	4.68558837E-1	4.5684E-1
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	4.68825627E-1	4.9151E-1
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	4.70003411E-1	4.8076E-1
REACTOME_SYNTHESIS_OF_PE	4.70041685E-1	4.7417E-1
KEGG_TGF_BETA_SIGNALING_PATHWAY	4.71519838E-1	4.6481E-1
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	4.71809378E-1	4.6854E-1
BIOCARTA_NTHI_PATHWAY	4.7226783E-1	4.5358E-1
REACTOME_SIGNALING_BY_PDGF	4.72605206E-1	4.8042E-1
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	4.72679642E-1	4.6774E-1
REACTOME_LAGGING_STRAND_SYNTHESIS	4.74923746E-1	4.678E-1
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	4.76184351E-1	4.8116E-1
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	4.76476349E-1	4.8621E-1
BIOCARTA_TH1TH2_PATHWAY	4.76899476E-1	4.8375E-1
BIOCARTA_PAR1_PATHWAY	4.78875495E-1	4.6814E-1
REACTOME_HIV_INFECTION	4.79719035E-1	4.8937E-1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	4.79731321E-1	4.698E-1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	4.79889126E-1	4.9819E-1
BIOCARTA_ATM_PATHWAY	4.8028084E-1	4.6675E-1
BIOCARTA_SODD_PATHWAY	4.80887236E-1	4.9862E-1
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	4.81622379E-1	4.7477E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	4.82959696E-1	4.8694E-1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	4.83244159E-1	4.7598E-1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	4.83475316E-1	4.7916E-1
BIOCARTA_IL7_PATHWAY	4.8454024E-1	4.7381E-1
REACTOME_SIGNALING_BY_BMP	4.8499906E-1	4.7902E-1
REACTOME_PEROXISOMAL_LIPID_METABOLISM	4.86370139E-1	4.747E-1
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	4.87085499E-1	4.8821E-1
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	4.87609385E-1	4.8431E-1
KEGG_RNA_DEGRADATION	4.87642503E-1	4.7992E-1
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	4.90189795E-1	4.8294E-1
KEGG_DORSO_VENTRAL_AXIS_FORMATION	4.9074888E-1	4.9446E-1
REACTOME_TCR_SIGNALING	4.91572849E-1	4.8686E-1
BIOCARTA_RB_PATHWAY	4.91788838E-1	4.7881E-1
KEGG_SMALL_CELL_LUNG_CANCER	4.9205401E-1	4.896E-1
REACTOME_SIGNALING_BY_ERBB2	4.92393699E-1	5.004E-1
KEGG_MISMATCH_REPAIR	4.92523764E-1	4.8779E-1
REACTOME_COPI_MEDIATED_TRANSPORT	4.92871435E-1	5.1143E-1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	4.93041168E-1	4.9928E-1
REACTOME_BASIGIN_INTERACTIONS	4.93142389E-1	4.8444E-1
BIOCARTA_AGR_PATHWAY	4.94687697E-1	4.9922E-1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	4.96513748E-1	4.9288E-1
REACTOME_ACTIVATED_TLR4_SIGNALLING	4.96657762E-1	4.9689E-1
BIOCARTA_TID_PATHWAY	4.97269407E-1	4.9251E-1
REACTOME_RNA_POL_I_TRANSCRIPTION	4.97784042E-1	4.7896E-1
REACTOME_REGULATORY_RNA_PATHWAYS	4.98026243E-1	4.8718E-1
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	4.98787922E-1	5.1208E-1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	5.00014271E-1	5.0849E-1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	5.02034067E-1	4.964E-1
REACTOME_SYNTHESIS_OF_DNA	5.02634316E-1	4.9818E-1
KEGG_GALACTOSE_METABOLISM	5.03558442E-1	5.1534E-1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	5.04202119E-1	5.0476E-1
REACTOME_RECYCLING_PATHWAY_OF_L1	5.06684449E-1	5.2218E-1
REACTOME_SIGNAL_AMPLIFICATION	5.07178781E-1	5.2748E-1
BIOCARTA_LEPTIN_PATHWAY	5.08228253E-1	5.1965E-1
REACTOME_INTEGRATION_OF_PROVIRUS	5.08956961E-1	5.1782E-1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	5.10108386E-1	5.1106E-1
REACTOME_AXON_GUIDANCE	5.10241136E-1	5.1489E-1
KEGG_LONG_TERM_POTENTIATION	5.11792716E-1	5.214E-1
BIOCARTA_FIBRINOLYSIS_PATHWAY	5.15352335E-1	5.1316E-1
REACTOME_RNA_POL_III_TRANSCRIPTION	5.15886229E-1	5.238E-1
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	5.16167672E-1	5.1791E-1
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	5.16297223E-1	5.3773E-1
BIOCARTA_PPARA_PATHWAY	5.17405105E-1	4.9956E-1
KEGG_APOPTOSIS	5.18531172E-1	5.1265E-1
KEGG_PANCREATIC_CANCER	5.18989314E-1	5.2078E-1
KEGG_PATHWAYS_IN_CANCER	5.19720499E-1	5.303E-1
REACTOME_DEFENSINS	5.19734618E-1	5.2426E-1
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	5.20273955E-1	5.1158E-1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	5.20736561E-1	5.3444E-1
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	5.22288822E-1	5.1528E-1
KEGG_FOLATE_BIOSYNTHESIS	5.22646528E-1	5.2244E-1
BIOCARTA_MET_PATHWAY	5.23812283E-1	5.38E-1
BIOCARTA_HER2_PATHWAY	5.24135719E-1	5.1682E-1
REACTOME_SHC_RELATED_EVENTS	5.25367477E-1	5.4148E-1
REACTOME_PLC_BETA_MEDIATED_EVENTS	5.27119156E-1	5.2286E-1
BIOCARTA_EPHA4_PATHWAY	5.29174856E-1	5.3879E-1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	5.35229122E-1	5.5144E-1
BIOCARTA_INSULIN_PATHWAY	5.36209262E-1	5.5054E-1
REACTOME_SIGNALING_BY_WNT	5.3630656E-1	5.3845E-1
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	5.36696708E-1	5.473E-1
BIOCARTA_MTA3_PATHWAY	5.36916032E-1	5.5386E-1
REACTOME_DOWNSTREAM_TCR_SIGNALING	5.37362309E-1	5.4212E-1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	5.40203273E-1	5.3294E-1
