Name	chi2Pvalue	empPvalue
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	2.57337233E-1	2.4999E-1
REACTOME_COMMON_PATHWAY	2.5746768E-1	2.5861E-1
REACTOME_COPI_MEDIATED_TRANSPORT	2.5877289E-1	2.5729E-1
REACTOME_PI_3K_CASCADE	2.59653317E-1	2.5426E-1
KEGG_ACUTE_MYELOID_LEUKEMIA	2.60442136E-1	2.4796E-1
KEGG_NON_SMALL_CELL_LUNG_CANCER	2.61156696E-1	2.491E-1
KEGG_LINOLEIC_ACID_METABOLISM	2.61296284E-1	2.6299E-1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	2.61681305E-1	2.6022E-1
BIOCARTA_ERYTH_PATHWAY	2.62585028E-1	3.2428E-1
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	2.62740702E-1	2.4517E-1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	2.6321673E-1	2.5841E-1
BIOCARTA_BCELLSURVIVAL_PATHWAY	2.63382492E-1	2.6282E-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	2.64257632E-1	2.8512E-1
REACTOME_DOWNSTREAM_TCR_SIGNALING	2.64442019E-1	2.5558E-1
REACTOME_PURINE_METABOLISM	2.64757748E-1	2.8672E-1
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	2.6485337E-1	2.7933E-1
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	2.65794518E-1	2.6334E-1
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	2.66226052E-1	2.7921E-1
BIOCARTA_LECTIN_PATHWAY	2.67894361E-1	2.5616E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	2.68553996E-1	2.6072E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	2.69219638E-1	2.8867E-1
BIOCARTA_IGF1_PATHWAY	2.70170275E-1	2.6689E-1
BIOCARTA_BCR_PATHWAY	2.71485993E-1	2.6618E-1
REACTOME_COMPLEMENT_CASCADE	2.72459453E-1	2.633E-1
BIOCARTA_CXCR4_PATHWAY	2.73145729E-1	2.6434E-1
BIOCARTA_STRESS_PATHWAY	2.73748943E-1	2.6861E-1
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	2.74767684E-1	2.7311E-1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	2.76916389E-1	2.6138E-1
BIOCARTA_PDGF_PATHWAY	2.80933327E-1	2.7821E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	2.81002286E-1	2.7888E-1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	2.82113782E-1	2.831E-1
BIOCARTA_LYM_PATHWAY	2.84265201E-1	2.7727E-1
BIOCARTA_GLEEVEC_PATHWAY	2.85554065E-1	2.8253E-1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	2.86863783E-1	2.7245E-1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	2.87185343E-1	2.8462E-1
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	2.87756341E-1	2.8109E-1
BIOCARTA_IGF1MTOR_PATHWAY	2.91864809E-1	2.9768E-1
REACTOME_LIPOPROTEIN_METABOLISM	2.93749499E-1	2.9467E-1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	2.93868467E-1	2.7635E-1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	2.93888487E-1	2.8262E-1
BIOCARTA_D4GDI_PATHWAY	2.96259006E-1	2.9724E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	2.97252309E-1	2.9357E-1
BIOCARTA_IL10_PATHWAY	2.97850019E-1	3.6623E-1
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	2.98097155E-1	2.8851E-1
BIOCARTA_AGPCR_PATHWAY	2.99604919E-1	2.9845E-1
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	3.00114821E-1	3.0257E-1
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	3.03865851E-1	3.4981E-1
KEGG_LONG_TERM_DEPRESSION	3.04114756E-1	2.9166E-1
REACTOME_SIGNALING_BY_ERBB2	3.04621845E-1	2.9598E-1
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	3.05999507E-1	2.9656E-1
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	3.07019829E-1	3.0289E-1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	3.08189049E-1	3.1389E-1
REACTOME_P38MAPK_EVENTS	3.09940173E-1	3.1868E-1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	3.10227381E-1	3.1022E-1
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	3.10237565E-1	3.1546E-1
BIOCARTA_NKCELLS_PATHWAY	3.11273604E-1	3.0007E-1
KEGG_GLIOMA	3.1133949E-1	3.071E-1
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	3.12614681E-1	3.021E-1
REACTOME_REGULATORY_RNA_PATHWAYS	3.13032983E-1	3.038E-1
BIOCARTA_SARS_PATHWAY	3.13457738E-1	3.2281E-1
REACTOME_METABOLISM_OF_RNA	3.13915716E-1	2.9367E-1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	3.14685255E-1	2.9867E-1
KEGG_VIBRIO_CHOLERAE_INFECTION	3.15141718E-1	3.1732E-1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	3.15192339E-1	3.0636E-1
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	3.16035367E-1	3.2517E-1
REACTOME_PYRIMIDINE_CATABOLISM	3.16340508E-1	3.1558E-1
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	3.1673842E-1	3.185E-1
REACTOME_IMMUNE_SYSTEM	3.18767055E-1	3.0113E-1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	3.18851848E-1	3.1283E-1
REACTOME_GLYCOLYSIS	3.18873221E-1	3.0964E-1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	3.20416237E-1	3.1174E-1
REACTOME_PKB_MEDIATED_EVENTS	3.23126592E-1	3.4483E-1
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	3.23207587E-1	3.2072E-1
REACTOME_TRANSLATION	3.23407042E-1	3.0786E-1
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	3.2480131E-1	3.3362E-1
REACTOME_HS_GAG_DEGRADATION	3.26533996E-1	3.3744E-1
BIOCARTA_CLASSIC_PATHWAY	3.26764492E-1	3.2279E-1
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	3.2802689E-1	3.2815E-1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	3.29005084E-1	3.3252E-1
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	3.29247741E-1	3.2269E-1
BIOCARTA_EGFR_SMRTE_PATHWAY	3.29291332E-1	3.231E-1
BIOCARTA_EPONFKB_PATHWAY	3.29409849E-1	3.2811E-1
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	3.2984698E-1	3.1771E-1
REACTOME_CD28_CO_STIMULATION	3.30537972E-1	3.3533E-1
BIOCARTA_MCALPAIN_PATHWAY	3.31091792E-1	3.2852E-1
KEGG_ERBB_SIGNALING_PATHWAY	3.32299185E-1	3.195E-1
BIOCARTA_INFLAM_PATHWAY	3.32802679E-1	3.8904E-1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	3.33741651E-1	3.283E-1
BIOCARTA_EXTRINSIC_PATHWAY	3.34953796E-1	3.4012E-1
BIOCARTA_MTOR_PATHWAY	3.35035886E-1	3.3213E-1
KEGG_FATTY_ACID_METABOLISM	3.36198513E-1	3.6281E-1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	3.37019607E-1	3.264E-1
BIOCARTA_COMP_PATHWAY	3.371738E-1	3.2667E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	3.37748439E-1	3.3353E-1
KEGG_LEISHMANIA_INFECTION	3.39281691E-1	3.5856E-1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	3.39625841E-1	3.4159E-1
KEGG_GRAFT_VERSUS_HOST_DISEASE	3.3976961E-1	4.1022E-1
KEGG_INOSITOL_PHOSPHATE_METABOLISM	3.40351508E-1	3.4839E-1
BIOCARTA_TNFR1_PATHWAY	3.42296547E-1	3.3168E-1
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	3.44652274E-1	3.6389E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	3.45195158E-1	3.4351E-1
REACTOME_DNA_REPAIR	3.47006968E-1	3.3295E-1
REACTOME_DIABETES_PATHWAYS	3.47747537E-1	3.3803E-1
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	3.47898341E-1	3.433E-1
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	3.47932919E-1	3.8034E-1
KEGG_GNRH_SIGNALING_PATHWAY	3.48086751E-1	3.3601E-1
REACTOME_GLUCOSE_METABOLISM	3.48892393E-1	3.3773E-1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	3.53218025E-1	3.3893E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	3.5479122E-1	3.505E-1
BIOCARTA_CYTOKINE_PATHWAY	3.54925596E-1	4.0479E-1
BIOCARTA_GPCR_PATHWAY	3.54995563E-1	3.4611E-1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	3.56608121E-1	3.4669E-1
REACTOME_RNA_POL_I_TRANSCRIPTION	3.56635702E-1	3.4865E-1
BIOCARTA_GATA3_PATHWAY	3.57251285E-1	3.555E-1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	3.57557775E-1	3.4743E-1
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	3.57969656E-1	3.5835E-1
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	3.58380177E-1	3.4925E-1
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	3.58508695E-1	3.4863E-1
KEGG_CHRONIC_MYELOID_LEUKEMIA	3.59167639E-1	3.4241E-1
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	3.5982387E-1	3.6078E-1
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	3.61396251E-1	3.5184E-1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	3.61706773E-1	3.5377E-1
BIOCARTA_BIOPEPTIDES_PATHWAY	3.62103796E-1	3.597E-1
REACTOME_BASIGIN_INTERACTIONS	3.63422271E-1	3.6188E-1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	3.64305693E-1	3.5787E-1
REACTOME_M_G1_TRANSITION	3.6462051E-1	3.4824E-1
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	3.68023096E-1	3.6593E-1
REACTOME_ANDROGEN_BIOSYNTHESIS	3.69168914E-1	3.6254E-1
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	3.70247376E-1	3.8155E-1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	3.70342911E-1	3.7886E-1
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	3.70866317E-1	3.6752E-1
KEGG_CITRATE_CYCLE_TCA_CYCLE	3.72075995E-1	3.6448E-1
REACTOME_TIGHT_JUNCTION_INTERACTIONS	3.72255098E-1	3.8401E-1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	3.73189733E-1	3.7089E-1
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	3.73249328E-1	3.5903E-1
BIOCARTA_CTL_PATHWAY	3.74559375E-1	3.6744E-1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	3.7463545E-1	3.5873E-1
BIOCARTA_PPARA_PATHWAY	3.7648812E-1	4.2145E-1
REACTOME_INFLUENZA_LIFE_CYCLE	3.76500901E-1	3.6607E-1
KEGG_LYSINE_DEGRADATION	3.77602055E-1	4.0156E-1
KEGG_STEROID_BIOSYNTHESIS	3.78380402E-1	3.7646E-1
BIOCARTA_CSK_PATHWAY	3.80534389E-1	3.7685E-1
BIOCARTA_TCAPOPTOSIS_PATHWAY	3.81028834E-1	3.8205E-1
REACTOME_MEIOTIC_RECOMBINATION	3.81660637E-1	3.8429E-1
REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	3.82008034E-1	3.7934E-1
BIOCARTA_ATM_PATHWAY	3.84074696E-1	3.7488E-1
BIOCARTA_EIF4_PATHWAY	3.85851793E-1	3.8576E-1
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	3.86786375E-1	3.9904E-1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	3.86898111E-1	3.8421E-1
REACTOME_SIGNAL_AMPLIFICATION	3.89164169E-1	3.8644E-1
BIOCARTA_BARR_MAPK_PATHWAY	3.91485398E-1	3.827E-1
BIOCARTA_BARRESTIN_SRC_PATHWAY	3.91485398E-1	3.8707E-1
REACTOME_MEIOSIS	3.91780875E-1	3.8586E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	3.92384533E-1	4.1886E-1
REACTOME_SEMAPHORIN_INTERACTIONS	3.92937244E-1	4.0748E-1
KEGG_OTHER_GLYCAN_DEGRADATION	3.92948793E-1	4.0849E-1
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	3.93693485E-1	3.8841E-1
KEGG_MELANOMA	3.93858274E-1	3.7461E-1
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	3.94653322E-1	3.844E-1
BIOCARTA_P53_PATHWAY	3.95394306E-1	4.0118E-1
REACTOME_SIGNALING_BY_FGFR_MUTANTS	3.96917986E-1	3.9379E-1
KEGG_CHEMOKINE_SIGNALING_PATHWAY	3.97087261E-1	3.9926E-1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	3.98360581E-1	3.8846E-1
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	3.99050732E-1	3.9238E-1
REACTOME_INNATE_IMMUNE_SYSTEM	3.99416813E-1	3.9461E-1
REACTOME_STRIATED_MUSCLE_CONTRACTION	3.9987835E-1	4.0675E-1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	4.00377552E-1	3.8898E-1
REACTOME_GLYCOPROTEIN_HORMONES	4.01502072E-1	3.9599E-1
KEGG_BASAL_TRANSCRIPTION_FACTORS	4.01814922E-1	4.1248E-1
REACTOME_DARPP_32_EVENTS	4.0181724E-1	3.9856E-1
BIOCARTA_CALCINEURIN_PATHWAY	4.03126554E-1	3.9935E-1
BIOCARTA_CREB_PATHWAY	4.03256735E-1	4.0375E-1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	4.04869116E-1	3.9999E-1
BIOCARTA_CDK5_PATHWAY	4.06301205E-1	3.9692E-1
BIOCARTA_CTCF_PATHWAY	4.07997181E-1	4.3293E-1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	4.09537814E-1	4.3623E-1
REACTOME_PI3K_CASCADE	4.10051521E-1	4.2218E-1
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	4.10816139E-1	4.0212E-1
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	4.12650205E-1	4.0155E-1
REACTOME_PLATELET_HOMEOSTASIS	4.13965345E-1	4.0671E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	4.14567792E-1	4.147E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	4.18568942E-1	4.2536E-1
REACTOME_SIGNALING_BY_FGFR	4.18744843E-1	4.0377E-1
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	4.1877807E-1	4.1207E-1
REACTOME_MEMBRANE_TRAFFICKING	4.19172829E-1	4.4164E-1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	4.19206878E-1	4.1425E-1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	4.22965519E-1	4.247E-1
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	4.23303361E-1	4.1951E-1
REACTOME_THE_NLRP3_INFLAMMASOME	4.24165105E-1	4.261E-1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	4.25180158E-1	4.2651E-1
REACTOME_KINESINS	4.26676285E-1	4.2814E-1
KEGG_LONG_TERM_POTENTIATION	4.26908902E-1	4.1457E-1
REACTOME_REGULATION_OF_IFNG_SIGNALING	4.27983521E-1	4.2409E-1
BIOCARTA_AKAP95_PATHWAY	4.28610398E-1	4.3272E-1
REACTOME_P75NTR_SIGNALS_VIA_NFKB	4.30508607E-1	4.2894E-1
BIOCARTA_IL7_PATHWAY	4.31023353E-1	4.3374E-1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	4.31283247E-1	4.0608E-1
BIOCARTA_PTC1_PATHWAY	4.32540478E-1	4.3221E-1
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	4.33047744E-1	4.3303E-1
KEGG_COLORECTAL_CANCER	4.33191659E-1	4.2068E-1
REACTOME_ETHANOL_OXIDATION	4.33242052E-1	4.3362E-1
KEGG_MAPK_SIGNALING_PATHWAY	4.33533407E-1	4.3079E-1
BIOCARTA_FCER1_PATHWAY	4.34202533E-1	4.3482E-1
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	4.35999866E-1	4.4226E-1
REACTOME_MICRORNA_MIRNA_BIOGENESIS	4.36106029E-1	4.3315E-1
REACTOME_SIGNALLING_TO_ERKS	4.3649723E-1	4.3478E-1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	4.36702828E-1	4.3141E-1
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	4.36872262E-1	4.4977E-1
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	4.37513573E-1	4.4903E-1
KEGG_PPAR_SIGNALING_PATHWAY	4.40353764E-1	4.4359E-1
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	4.42497979E-1	4.3456E-1
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	4.43847126E-1	4.4981E-1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	4.43873921E-1	4.7084E-1
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	4.44760822E-1	4.4593E-1
BIOCARTA_TCYTOTOXIC_PATHWAY	4.45252026E-1	4.4097E-1
REACTOME_PERK_REGULATED_GENE_EXPRESSION	4.45550103E-1	4.3937E-1
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	4.46333251E-1	4.4021E-1
REACTOME_TRYPTOPHAN_CATABOLISM	4.46347771E-1	4.6195E-1
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	4.46911918E-1	4.5115E-1
BIOCARTA_GABA_PATHWAY	4.4712587E-1	4.4478E-1
BIOCARTA_UCALPAIN_PATHWAY	4.48177499E-1	4.4517E-1
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	4.48384028E-1	4.4901E-1
REACTOME_CELL_CELL_COMMUNICATION	4.48499584E-1	4.4014E-1
BIOCARTA_TEL_PATHWAY	4.48958524E-1	4.4677E-1
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	4.4901442E-1	4.4903E-1
REACTOME_METABOLISM_OF_PROTEINS	4.49446514E-1	4.4243E-1
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	4.50831336E-1	4.455E-1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	4.51492527E-1	4.8388E-1
REACTOME_REGULATION_OF_IFNA_SIGNALING	4.51625244E-1	4.6044E-1
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	4.51782713E-1	4.5097E-1
REACTOME_G0_AND_EARLY_G1	4.53020561E-1	4.4256E-1
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	4.53383285E-1	4.6645E-1
KEGG_BUTANOATE_METABOLISM	4.56229185E-1	4.8488E-1
KEGG_BLADDER_CANCER	4.57164728E-1	4.4486E-1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	4.57374356E-1	4.5084E-1
REACTOME_RNA_POL_III_TRANSCRIPTION	4.57691673E-1	4.5294E-1
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	4.57757071E-1	4.55E-1
REACTOME_SIGNALLING_BY_NGF	4.58497484E-1	4.4145E-1
BIOCARTA_PITX2_PATHWAY	4.59394066E-1	4.5855E-1
REACTOME_RECYCLING_PATHWAY_OF_L1	4.60041177E-1	4.5413E-1
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	4.64132327E-1	4.6296E-1
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	4.64703896E-1	4.6617E-1
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	4.65284924E-1	4.7289E-1
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	4.67607216E-1	4.7288E-1
REACTOME_NOD1_2_SIGNALING_PATHWAY	4.67771918E-1	4.6965E-1
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	4.67966083E-1	4.6369E-1
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	4.69747723E-1	4.6592E-1
KEGG_THYROID_CANCER	4.71323376E-1	4.6534E-1
REACTOME_GAP_JUNCTION_ASSEMBLY	4.71344412E-1	4.6933E-1
BIOCARTA_INTRINSIC_PATHWAY	4.72246233E-1	4.8222E-1
REACTOME_SIGNALING_BY_WNT	4.73494515E-1	4.6779E-1
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	4.73542003E-1	4.9057E-1
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	4.75137264E-1	4.6262E-1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	4.76138096E-1	4.6747E-1
REACTOME_PACKAGING_OF_TELOMERE_ENDS	4.76892454E-1	4.6705E-1
KEGG_OXIDATIVE_PHOSPHORYLATION	4.78050477E-1	5.0614E-1
BIOCARTA_FMLP_PATHWAY	4.80658433E-1	4.668E-1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	4.82836786E-1	4.975E-1
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	4.84017758E-1	4.9369E-1
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	4.84715682E-1	4.6783E-1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	4.85138111E-1	5.0859E-1
KEGG_PYRUVATE_METABOLISM	4.85406732E-1	5.2141E-1
BIOCARTA_NFAT_PATHWAY	4.86004422E-1	4.7269E-1
REACTOME_TCR_SIGNALING	4.87029125E-1	4.7682E-1
REACTOME_CELL_CYCLE_CHECKPOINTS	4.87630419E-1	4.6942E-1
KEGG_ETHER_LIPID_METABOLISM	4.87657098E-1	4.9621E-1
REACTOME_SPHINGOLIPID_METABOLISM	4.88742894E-1	4.8919E-1
REACTOME_CHOLESTEROL_BIOSYNTHESIS	4.89156213E-1	4.8659E-1
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	4.91048266E-1	4.7874E-1
BIOCARTA_PROTEASOME_PATHWAY	4.91966448E-1	4.8782E-1
BIOCARTA_RAB_PATHWAY	4.93681479E-1	4.9786E-1
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	4.94061338E-1	4.8292E-1
KEGG_P53_SIGNALING_PATHWAY	4.94202434E-1	4.8979E-1
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	4.95373301E-1	5.0262E-1
BIOCARTA_NUCLEARRS_PATHWAY	4.96493136E-1	5.075E-1
REACTOME_ERKS_ARE_INACTIVATED	4.96707122E-1	5.0071E-1
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	4.98304748E-1	5.0104E-1
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	4.98459847E-1	5.1263E-1
REACTOME_DEADENYLATION_OF_MRNA	4.98739619E-1	5.006E-1
KEGG_PROSTATE_CANCER	4.99350315E-1	4.9525E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	5.00570095E-1	4.9973E-1
REACTOME_SYNTHESIS_OF_DNA	5.00966725E-1	4.8268E-1
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	5.02011151E-1	4.8514E-1
KEGG_RIBOFLAVIN_METABOLISM	5.03292945E-1	5.0217E-1
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	5.0402207E-1	4.9977E-1
BIOCARTA_SODD_PATHWAY	5.04043191E-1	5.1429E-1
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	5.06038172E-1	5.0639E-1
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	5.07726181E-1	4.9773E-1
BIOCARTA_DC_PATHWAY	5.07790553E-1	5.0979E-1
REACTOME_MEIOTIC_SYNAPSIS	5.08029395E-1	4.9676E-1
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	5.0809409E-1	5.1137E-1
KEGG_MELANOGENESIS	5.0840295E-1	5.0153E-1
BIOCARTA_ERK5_PATHWAY	5.11825561E-1	5.3153E-1
