Name	chi2Pvalue	empPvalue
KEGG_ARGININE_AND_PROLINE_METABOLISM	3.10436729E-1	3.1141E-1
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	3.10627127E-1	3.8124E-1
BIOCARTA_IL7_PATHWAY	3.12052773E-1	3.167E-1
KEGG_PROTEIN_EXPORT	3.12320165E-1	3.2316E-1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	3.12636317E-1	3.0626E-1
BIOCARTA_SALMONELLA_PATHWAY	3.14096252E-1	3.1923E-1
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	3.15896867E-1	3.8433E-1
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	3.16498891E-1	3.1428E-1
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	3.1905286E-1	3.2189E-1
REACTOME_GABA_A_RECEPTOR_ACTIVATION	3.2083581E-1	3.1858E-1
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	3.24260207E-1	3.4428E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	3.24747965E-1	2.393E-1
KEGG_MELANOGENESIS	3.25614194E-1	2.1528E-1
BIOCARTA_MTOR_PATHWAY	3.26036136E-1	3.3364E-1
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	3.29236123E-1	3.3851E-1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	3.30086693E-1	3.6917E-1
REACTOME_INFLAMMASOMES	3.34048323E-1	3.4652E-1
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	3.34897355E-1	3.3111E-1
REACTOME_POL_SWITCHING	3.35184018E-1	3.3282E-1
REACTOME_BOTULINUM_NEUROTOXICITY	3.38402898E-1	3.4763E-1
BIOCARTA_PGC1A_PATHWAY	3.38784485E-1	3.5126E-1
REACTOME_AMINE_DERIVED_HORMONES	3.38938284E-1	3.4258E-1
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	3.39457856E-1	3.4796E-1
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	3.42026497E-1	3.384E-1
KEGG_TGF_BETA_SIGNALING_PATHWAY	3.43513568E-1	3.8182E-1
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	3.43936523E-1	3.504E-1
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	3.44752068E-1	3.5521E-1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	3.45093083E-1	3.8885E-1
BIOCARTA_D4GDI_PATHWAY	3.45529681E-1	3.4906E-1
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	3.45968632E-1	3.3661E-1
BIOCARTA_INTRINSIC_PATHWAY	3.4692523E-1	3.461E-1
KEGG_PROTEASOME	3.47129913E-1	3.656E-1
BIOCARTA_CHREBP2_PATHWAY	3.49079475E-1	2.7575E-1
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	3.53791541E-1	3.6294E-1
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	3.56279807E-1	3.6164E-1
REACTOME_COMPLEMENT_CASCADE	3.57176552E-1	3.6416E-1
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	3.57453278E-1	3.4768E-1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	3.58171401E-1	3.4168E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	3.58380597E-1	3.6155E-1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	3.58742173E-1	3.5335E-1
BIOCARTA_PLATELETAPP_PATHWAY	3.60878429E-1	3.5727E-1
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	3.6203659E-1	3.5926E-1
BIOCARTA_ERK5_PATHWAY	3.63418289E-1	3.666E-1
BIOCARTA_GABA_PATHWAY	3.64798257E-1	3.6055E-1
BIOCARTA_INFLAM_PATHWAY	3.68137509E-1	3.7513E-1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	3.68365048E-1	3.7555E-1
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	3.6881786E-1	3.7684E-1
REACTOME_INSULIN_RECEPTOR_RECYCLING	3.68855455E-1	3.5999E-1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	3.69866931E-1	3.7469E-1
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	3.70167094E-1	2.9909E-1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	3.71090565E-1	3.9652E-1
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	3.73055238E-1	3.7844E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	3.73780816E-1	3.6921E-1
BIOCARTA_ETC_PATHWAY	3.7577274E-1	3.7805E-1
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	3.7655176E-1	3.3365E-1
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	3.76903238E-1	4.0295E-1
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	3.77278822E-1	3.7616E-1
BIOCARTA_COMP_PATHWAY	3.77956543E-1	3.8198E-1
REACTOME_DSCAM_INTERACTIONS	3.78579114E-1	3.8227E-1
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	3.79045133E-1	3.957E-1
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	3.80264924E-1	3.866E-1
BIOCARTA_RNA_PATHWAY	3.81421136E-1	3.8251E-1
KEGG_LYSOSOME	3.83189796E-1	3.9961E-1
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	3.8388034E-1	3.8882E-1
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	3.84792215E-1	3.4312E-1
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX	3.85241676E-1	3.9147E-1
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	3.85997847E-1	3.4128E-1
REACTOME_SIGNALING_BY_BMP	3.86405295E-1	3.9083E-1
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	3.8749073E-1	3.711E-1
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	3.88129794E-1	3.8084E-1
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	3.88913007E-1	3.9613E-1
REACTOME_GAP_JUNCTION_TRAFFICKING	3.89149745E-1	3.9557E-1
BIOCARTA_P38MAPK_PATHWAY	3.90922967E-1	4.1022E-1
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	3.91653102E-1	4.2666E-1
REACTOME_SIGNALING_BY_NODAL	3.91746779E-1	3.9998E-1
BIOCARTA_TNFR1_PATHWAY	3.91974938E-1	3.8185E-1
KEGG_PROPANOATE_METABOLISM	3.92214178E-1	3.9408E-1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	3.92837113E-1	3.8844E-1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	3.93504272E-1	4.0642E-1
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	3.93519751E-1	3.9211E-1
KEGG_ARACHIDONIC_ACID_METABOLISM	3.93671555E-1	4.1444E-1
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	3.94024551E-1	4.089E-1
REACTOME_IL_7_SIGNALING	3.95301116E-1	3.9702E-1
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	3.95557469E-1	3.8783E-1
REACTOME_METABOLISM_OF_POLYAMINES	3.98270346E-1	4.0347E-1
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	3.98694881E-1	3.9804E-1
REACTOME_ENDOGENOUS_STEROLS	3.98710095E-1	4.0776E-1
BIOCARTA_HIF_PATHWAY	3.9943727E-1	4.0387E-1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	3.99986857E-1	4.0456E-1
KEGG_DILATED_CARDIOMYOPATHY	4.00521088E-1	4.1075E-1
REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER	4.00523562E-1	3.9658E-1
BIOCARTA_ETS_PATHWAY	4.0070734E-1	4.1046E-1
KEGG_BETA_ALANINE_METABOLISM	4.01684695E-1	4.039E-1
REACTOME_G_PROTEIN_ACTIVATION	4.02806628E-1	4.028E-1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	4.03731311E-1	4.0873E-1
BIOCARTA_SET_PATHWAY	4.05816747E-1	4.0924E-1
REACTOME_HYALURONAN_METABOLISM	4.05824514E-1	4.0677E-1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	4.05837402E-1	3.1368E-1
REACTOME_PERK_REGULATED_GENE_EXPRESSION	4.08342618E-1	3.5449E-1
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	4.09193143E-1	4.3059E-1
BIOCARTA_MONOCYTE_PATHWAY	4.09760761E-1	4.0798E-1
BIOCARTA_CTCF_PATHWAY	4.11809415E-1	4.0674E-1
REACTOME_SYNTHESIS_OF_DNA	4.13097282E-1	4.3013E-1
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	4.13391121E-1	4.2114E-1
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	4.13656005E-1	4.0661E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	4.14182816E-1	4.2021E-1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	4.14847999E-1	4.2136E-1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	4.16296584E-1	4.2995E-1
BIOCARTA_MAPK_PATHWAY	4.18908171E-1	4.4683E-1
REACTOME_CHOLESTEROL_BIOSYNTHESIS	4.19577154E-1	4.2494E-1
REACTOME_DNA_STRAND_ELONGATION	4.20952124E-1	4.2352E-1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	4.21617828E-1	4.5173E-1
REACTOME_TCR_SIGNALING	4.21827683E-1	4.3365E-1
REACTOME_COMMON_PATHWAY	4.22593739E-1	4.1953E-1
REACTOME_IRON_UPTAKE_AND_TRANSPORT	4.2288497E-1	4.2345E-1
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	4.2348405E-1	4.5153E-1
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	4.24198424E-1	4.1367E-1
REACTOME_GLUCOSE_TRANSPORT	4.2420736E-1	4.4165E-1
BIOCARTA_PLCE_PATHWAY	4.24353832E-1	4.2269E-1
KEGG_ABC_TRANSPORTERS	4.26231577E-1	4.2109E-1
REACTOME_AMYLOIDS	4.26575038E-1	4.335E-1
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	4.26641425E-1	4.4596E-1
REACTOME_TRYPTOPHAN_CATABOLISM	4.26868077E-1	4.2523E-1
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	4.28856562E-1	3.872E-1
BIOCARTA_LECTIN_PATHWAY	4.28914513E-1	4.2857E-1
BIOCARTA_NO1_PATHWAY	4.29039772E-1	4.3957E-1
BIOCARTA_RAB_PATHWAY	4.29743575E-1	4.2538E-1
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	4.30205262E-1	4.1237E-1
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	4.30840865E-1	4.1961E-1
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	4.30903139E-1	3.8066E-1
REACTOME_HIV_LIFE_CYCLE	4.31028897E-1	4.2484E-1
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	4.33876529E-1	4.2664E-1
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	4.33882618E-1	4.0476E-1
REACTOME_PURINE_METABOLISM	4.34982731E-1	4.4821E-1
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	4.35010112E-1	4.3686E-1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	4.35612032E-1	4.1444E-1
REACTOME_CGMP_EFFECTS	4.37248855E-1	4.4633E-1
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	4.38168847E-1	3.577E-1
BIOCARTA_SRCRPTP_PATHWAY	4.39445634E-1	4.4832E-1
REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX	4.42016139E-1	3.3887E-1
REACTOME_PKB_MEDIATED_EVENTS	4.4251128E-1	3.5963E-1
BIOCARTA_ECM_PATHWAY	4.45108012E-1	4.5714E-1
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	4.45395564E-1	4.4385E-1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	4.47450628E-1	4.413E-1
BIOCARTA_CASPASE_PATHWAY	4.47715863E-1	4.5859E-1
BIOCARTA_HDAC_PATHWAY	4.48519079E-1	4.6008E-1
REACTOME_PHOSPHOLIPID_METABOLISM	4.49104028E-1	1.1908E-1
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	4.50636273E-1	4.6347E-1
BIOCARTA_TCAPOPTOSIS_PATHWAY	4.50669981E-1	4.4655E-1
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	4.51851097E-1	4.6493E-1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	4.53074072E-1	4.6028E-1
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	4.55064342E-1	4.4677E-1
REACTOME_CELL_CELL_COMMUNICATION	4.55893898E-1	4.5103E-1
KEGG_FOCAL_ADHESION	4.56965071E-1	5.1711E-1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	4.5767906E-1	4.5798E-1
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	4.60211781E-1	4.7814E-1
REACTOME_S_PHASE	4.62386467E-1	4.8154E-1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	4.63269197E-1	4.1884E-1
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	4.64099103E-1	4.5952E-1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	4.65790169E-1	4.7478E-1
BIOCARTA_TOB1_PATHWAY	4.65898435E-1	4.7256E-1
BIOCARTA_THELPER_PATHWAY	4.67001881E-1	4.6087E-1
REACTOME_SIGNALING_BY_GPCR	4.67440082E-1	5.6239E-1
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	4.67470154E-1	4.8322E-1
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	4.6993742E-1	2.2375E-1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	4.70482552E-1	5.0645E-1
REACTOME_GPCR_DOWNSTREAM_SIGNALING	4.71238658E-1	5.5263E-1
BIOCARTA_IL17_PATHWAY	4.72533873E-1	4.6732E-1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	4.73611698E-1	4.7551E-1
BIOCARTA_CD40_PATHWAY	4.75754902E-1	4.7105E-1
BIOCARTA_P53_PATHWAY	4.76002577E-1	4.7556E-1
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	4.76577058E-1	4.9252E-1
BIOCARTA_ACE2_PATHWAY	4.77186662E-1	4.7501E-1
REACTOME_UNFOLDED_PROTEIN_RESPONSE	4.77578232E-1	4.5669E-1
BIOCARTA_ACH_PATHWAY	4.7827045E-1	4.8079E-1
KEGG_ASTHMA	4.78837394E-1	4.7397E-1
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	4.80332115E-1	4.924E-1
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	4.81929517E-1	4.8349E-1
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS	4.82878353E-1	4.751E-1
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	4.84021217E-1	4.992E-1
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	4.84861509E-1	4.8735E-1
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	4.84989028E-1	4.0476E-1
REACTOME_MEIOTIC_RECOMBINATION	4.86770461E-1	4.9479E-1
KEGG_SMALL_CELL_LUNG_CANCER	4.89042734E-1	5.0783E-1
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	4.89079129E-1	4.9351E-1
KEGG_CARDIAC_MUSCLE_CONTRACTION	4.90533576E-1	5.0747E-1
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	4.91137716E-1	4.9314E-1
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	4.91515582E-1	5.1069E-1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	4.96205126E-1	5.4487E-1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	4.96857853E-1	5.0106E-1
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	5.01320248E-1	5.0466E-1
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	5.0403846E-1	4.9748E-1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	5.04543945E-1	5.1835E-1
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	5.04839467E-1	5.1909E-1
REACTOME_HS_GAG_DEGRADATION	5.06574355E-1	5.0866E-1
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	5.06722344E-1	5.0535E-1
KEGG_AUTOIMMUNE_THYROID_DISEASE	5.07426365E-1	5.0825E-1
REACTOME_DNA_REPLICATION	5.08233458E-1	5.4437E-1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	5.08318658E-1	5.1769E-1
KEGG_ADHERENS_JUNCTION	5.08921089E-1	5.3426E-1
REACTOME_MEIOSIS	5.10272773E-1	5.2309E-1
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	5.11611845E-1	5.2034E-1
KEGG_BASE_EXCISION_REPAIR	5.13097819E-1	5.1421E-1
REACTOME_ER_PHAGOSOME_PATHWAY	5.13168656E-1	5.2746E-1
REACTOME_CD28_CO_STIMULATION	5.18210546E-1	5.2087E-1
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	5.18597498E-1	5.095E-1
KEGG_PRION_DISEASES	5.19240973E-1	5.2831E-1
REACTOME_MEIOTIC_SYNAPSIS	5.19582484E-1	5.2301E-1
REACTOME_ACTIVATION_OF_GENES_BY_ATF4	5.19756715E-1	4.5125E-1
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	5.19766931E-1	5.2069E-1
KEGG_CHRONIC_MYELOID_LEUKEMIA	5.20208634E-1	5.2849E-1
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	5.20435971E-1	5.0639E-1
KEGG_FATTY_ACID_METABOLISM	5.21503382E-1	5.2898E-1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	5.23067168E-1	5.4053E-1
KEGG_PEROXISOME	5.23108532E-1	4.8224E-1
KEGG_ALZHEIMERS_DISEASE	5.23667091E-1	5.4222E-1
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	5.25176756E-1	5.3401E-1
REACTOME_ERK_MAPK_TARGETS	5.25456619E-1	5.332E-1
BIOCARTA_41BB_PATHWAY	5.26202818E-1	5.2007E-1
BIOCARTA_CSK_PATHWAY	5.2647694E-1	5.2332E-1
BIOCARTA_RAC1_PATHWAY	5.27128761E-1	5.3736E-1
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	5.27358035E-1	5.2518E-1
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	5.28040351E-1	5.2371E-1
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	5.28743251E-1	5.5606E-1
BIOCARTA_G2_PATHWAY	5.29402104E-1	5.369E-1
KEGG_RIBOSOME	5.30330479E-1	4.5464E-1
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	5.31078403E-1	5.4602E-1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	5.31734794E-1	5.4091E-1
BIOCARTA_ARAP_PATHWAY	5.31770044E-1	5.3268E-1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	5.33840935E-1	5.1702E-1
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	5.33915463E-1	5.5108E-1
BIOCARTA_ACTINY_PATHWAY	5.35937091E-1	5.3842E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	5.3597703E-1	5.3567E-1
REACTOME_SIGNALING_BY_NOTCH	5.36009228E-1	5.4964E-1
REACTOME_LAGGING_STRAND_SYNTHESIS	5.36305679E-1	5.3155E-1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	5.36331279E-1	5.3816E-1
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	5.38855847E-1	5.3522E-1
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	5.40042445E-1	5.4229E-1
KEGG_PURINE_METABOLISM	5.40415499E-1	5.4341E-1
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	5.41070856E-1	5.4379E-1
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	5.42091584E-1	5.3751E-1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	5.42996314E-1	5.4937E-1
KEGG_PATHWAYS_IN_CANCER	5.4379919E-1	2.8619E-1
BIOCARTA_SHH_PATHWAY	5.4478054E-1	5.4566E-1
REACTOME_GLUCONEOGENESIS	5.4567663E-1	5.4649E-1
REACTOME_HIV_INFECTION	5.46034853E-1	5.5683E-1
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	5.46281844E-1	5.5479E-1
KEGG_LINOLEIC_ACID_METABOLISM	5.46593675E-1	5.5086E-1
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	5.47758179E-1	5.4987E-1
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	5.48742304E-1	5.5298E-1
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	5.48742304E-1	5.4973E-1
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	5.52720786E-1	5.5261E-1
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	5.52911206E-1	5.5768E-1
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	5.53354165E-1	5.6071E-1
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	5.53498793E-1	5.5298E-1
BIOCARTA_PROTEASOME_PATHWAY	5.538832E-1	5.5787E-1
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	5.53973796E-1	5.5706E-1
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	5.55315363E-1	5.7633E-1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	5.56583224E-1	5.1189E-1
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	5.56623017E-1	5.6231E-1
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	5.56768447E-1	5.4908E-1
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	5.57585803E-1	5.6747E-1
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	5.5810198E-1	5.4696E-1
REACTOME_SIGNALLING_BY_NGF	5.59534585E-1	6.0154E-1
KEGG_TRYPTOPHAN_METABOLISM	5.59972182E-1	5.6185E-1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	5.60257393E-1	5.5464E-1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	5.6355188E-1	5.6095E-1
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	5.63589958E-1	5.7942E-1
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	5.65564116E-1	5.434E-1
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	5.65861395E-1	5.7092E-1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	5.65901193E-1	5.6556E-1
REACTOME_ACTIVATION_OF_CHAPERONES_BY_ATF6_ALPHA	5.66616331E-1	5.6057E-1
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	5.68627847E-1	5.6757E-1
BIOCARTA_RANMS_PATHWAY	5.69474349E-1	5.6857E-1
REACTOME_M_G1_TRANSITION	5.72964449E-1	5.8955E-1
BIOCARTA_EXTRINSIC_PATHWAY	5.73161561E-1	5.6716E-1
BIOCARTA_RB_PATHWAY	5.7409205E-1	5.7508E-1
REACTOME_RNA_POL_II_TRANSCRIPTION	5.75231447E-1	5.4675E-1
BIOCARTA_PAR1_PATHWAY	5.77684574E-1	5.7894E-1
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	5.78027112E-1	5.725E-1
KEGG_TYPE_I_DIABETES_MELLITUS	5.79682376E-1	5.7956E-1
BIOCARTA_NKT_PATHWAY	5.80732167E-1	5.8284E-1
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	5.81214006E-1	5.8541E-1
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE	5.81295237E-1	5.8084E-1
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	5.8256998E-1	5.8768E-1
REACTOME_BIOLOGICAL_OXIDATIONS	5.84121352E-1	6.1157E-1
