Name	chi2Pvalue	empPvalue
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	2.48387135E-1	2.6042E-1
REACTOME_IMMUNE_SYSTEM	2.48525133E-1	2.1883E-1
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	2.49271316E-1	2.3952E-1
BIOCARTA_CARM1_PATHWAY	2.49566453E-1	2.4828E-1
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	2.50283019E-1	2.3061E-1
BIOCARTA_MTA3_PATHWAY	2.51146484E-1	2.5024E-1
REACTOME_REGULATION_OF_IFNA_SIGNALING	2.53181237E-1	2.3388E-1
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	2.54100526E-1	2.5816E-1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	2.54823434E-1	2.4867E-1
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	2.57665447E-1	2.4863E-1
BIOCARTA_KREB_PATHWAY	2.57840534E-1	2.6391E-1
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	2.58060463E-1	2.764E-1
REACTOME_ENOS_ACTIVATION_AND_REGULATION	2.58663229E-1	2.4928E-1
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	2.59022813E-1	2.6448E-1
BIOCARTA_RNA_PATHWAY	2.60570571E-1	2.7356E-1
KEGG_HEDGEHOG_SIGNALING_PATHWAY	2.60740911E-1	2.6056E-1
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	2.6139131E-1	2.4936E-1
REACTOME_OPIOID_SIGNALLING	2.6283084E-1	2.7926E-1
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	2.63044867E-1	2.6559E-1
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA	2.63058151E-1	2.811E-1
REACTOME_METABOLISM_OF_POLYAMINES	2.63579886E-1	2.6451E-1
BIOCARTA_LAIR_PATHWAY	2.63935858E-1	2.6587E-1
KEGG_JAK_STAT_SIGNALING_PATHWAY	2.64945671E-1	2.6369E-1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2.65476147E-1	2.5496E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	2.66699745E-1	2.7128E-1
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	2.67280192E-1	2.6576E-1
REACTOME_COLLAGEN_FORMATION	2.68746187E-1	2.755E-1
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	2.69600227E-1	2.8468E-1
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	2.70323922E-1	2.7743E-1
REACTOME_HEMOSTASIS	2.7034085E-1	2.5952E-1
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	2.70353369E-1	2.684E-1
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	2.70677778E-1	2.6025E-1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	2.71372879E-1	2.5774E-1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	2.72990593E-1	2.8173E-1
KEGG_LINOLEIC_ACID_METABOLISM	2.73062642E-1	2.8188E-1
REACTOME_RNA_POL_I_TRANSCRIPTION	2.74252547E-1	2.6022E-1
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	2.75411113E-1	2.8378E-1
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	2.75855255E-1	2.6747E-1
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA	2.75855255E-1	2.7129E-1
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	2.76530873E-1	2.7068E-1
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	2.77821017E-1	2.7609E-1
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	2.7865563E-1	2.729E-1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	2.79208304E-1	2.882E-1
BIOCARTA_RB_PATHWAY	2.7965417E-1	2.7149E-1
REACTOME_GAP_JUNCTION_TRAFFICKING	2.80313899E-1	2.5442E-1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	2.80500156E-1	2.7743E-1
KEGG_HISTIDINE_METABOLISM	2.81391087E-1	2.6046E-1
BIOCARTA_CHEMICAL_PATHWAY	2.8162593E-1	2.7462E-1
BIOCARTA_P35ALZHEIMERS_PATHWAY	2.81889984E-1	2.8221E-1
REACTOME_METABOLISM_OF_RNA	2.82813285E-1	2.6599E-1
REACTOME_SIGNALING_BY_FGFR_MUTANTS	2.83640881E-1	2.7721E-1
REACTOME_METABOLISM_OF_MRNA	2.86446804E-1	2.7085E-1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	2.86767017E-1	2.9376E-1
BIOCARTA_NTHI_PATHWAY	2.87605597E-1	2.9706E-1
KEGG_RNA_DEGRADATION	2.88388196E-1	2.9784E-1
REACTOME_INTERFERON_SIGNALING	2.89075068E-1	2.8877E-1
KEGG_NITROGEN_METABOLISM	2.91027472E-1	3.0269E-1
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	2.91533495E-1	2.8662E-1
REACTOME_PLATELET_SENSITIZATION_BY_LDL	2.94043291E-1	3.1357E-1
KEGG_RIBOSOME	2.94172526E-1	2.6284E-1
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	2.95472178E-1	2.9044E-1
BIOCARTA_MITOCHONDRIA_PATHWAY	2.95757539E-1	2.9367E-1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	2.96192927E-1	2.9227E-1
REACTOME_DARPP_32_EVENTS	2.96881235E-1	3.1064E-1
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	2.9699399E-1	2.7797E-1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	3.01762407E-1	3.124E-1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	3.02009384E-1	2.891E-1
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	3.02299143E-1	3.1938E-1
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	3.05543448E-1	2.9452E-1
REACTOME_MICRORNA_MIRNA_BIOGENESIS	3.05613515E-1	2.9744E-1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	3.05732162E-1	3.0962E-1
BIOCARTA_MCM_PATHWAY	3.06044115E-1	3.0866E-1
KEGG_PRION_DISEASES	3.06083715E-1	3.1258E-1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3.0709523E-1	3.0412E-1
KEGG_CHRONIC_MYELOID_LEUKEMIA	3.09021127E-1	3.096E-1
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	3.11570568E-1	3.279E-1
KEGG_GNRH_SIGNALING_PATHWAY	3.11979976E-1	3.0581E-1
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	3.12651913E-1	3.0147E-1
REACTOME_SYNTHESIS_OF_PC	3.14465597E-1	3.2054E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	3.1589173E-1	3.2685E-1
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	3.16328324E-1	2.8297E-1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	3.16340142E-1	2.8888E-1
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	3.16667619E-1	3.3281E-1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	3.18888361E-1	3.1456E-1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	3.20757302E-1	3.1705E-1
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	3.2304398E-1	3.2747E-1
REACTOME_PECAM1_INTERACTIONS	3.23194242E-1	3.1435E-1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	3.23207557E-1	3.2367E-1
REACTOME_TRANSLATION	3.24079238E-1	2.9357E-1
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	3.28834344E-1	3.2373E-1
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	3.28834344E-1	3.2198E-1
REACTOME_MITOTIC_G2_G2_M_PHASES	3.29775031E-1	3.2101E-1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	3.30311816E-1	3.1422E-1
BIOCARTA_MAPK_PATHWAY	3.32175317E-1	3.2128E-1
BIOCARTA_EIF4_PATHWAY	3.33426659E-1	3.5181E-1
REACTOME_CELL_CYCLE	3.36498252E-1	3.5131E-1
KEGG_OXIDATIVE_PHOSPHORYLATION	3.3701379E-1	3.292E-1
BIOCARTA_PGC1A_PATHWAY	3.39980096E-1	3.1998E-1
BIOCARTA_MEF2D_PATHWAY	3.40366709E-1	3.1943E-1
REACTOME_MEMBRANE_TRAFFICKING	3.40607697E-1	3.3291E-1
BIOCARTA_RACCYCD_PATHWAY	3.41006923E-1	3.2914E-1
BIOCARTA_RAB_PATHWAY	3.4119228E-1	3.4802E-1
BIOCARTA_RANKL_PATHWAY	3.41299666E-1	3.4177E-1
REACTOME_AMYLOIDS	3.41322689E-1	3.2324E-1
REACTOME_SYNTHESIS_OF_PE	3.42233553E-1	3.3966E-1
BIOCARTA_TGFB_PATHWAY	3.42530062E-1	3.3768E-1
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	3.42932935E-1	3.4338E-1
KEGG_BASAL_CELL_CARCINOMA	3.43508435E-1	3.5733E-1
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	3.44711618E-1	3.3111E-1
REACTOME_SIGNAL_ATTENUATION	3.45865967E-1	3.4241E-1
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	3.49732777E-1	3.3283E-1
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	3.50378708E-1	3.4228E-1
KEGG_TASTE_TRANSDUCTION	3.51704843E-1	3.7088E-1
KEGG_BUTANOATE_METABOLISM	3.53340325E-1	3.5188E-1
REACTOME_KINESINS	3.53723604E-1	3.5963E-1
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	3.54343182E-1	3.5142E-1
REACTOME_PURINE_SALVAGE	3.54502291E-1	3.4294E-1
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	3.54778756E-1	3.765E-1
REACTOME_SIGNALING_BY_NOTCH1	3.56411109E-1	3.5552E-1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	3.56577398E-1	3.4604E-1
KEGG_WNT_SIGNALING_PATHWAY	3.5664239E-1	3.688E-1
REACTOME_PHASE_II_CONJUGATION	3.58460738E-1	3.662E-1
BIOCARTA_TEL_PATHWAY	3.59956843E-1	3.5025E-1
BIOCARTA_SALMONELLA_PATHWAY	3.60304101E-1	3.7043E-1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	3.6259642E-1	3.2324E-1
REACTOME_CELL_CYCLE_CHECKPOINTS	3.62785889E-1	3.6101E-1
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	3.63314168E-1	3.516E-1
BIOCARTA_TH1TH2_PATHWAY	3.6557412E-1	3.6291E-1
BIOCARTA_EIF2_PATHWAY	3.66226509E-1	3.8002E-1
BIOCARTA_MTOR_PATHWAY	3.66679405E-1	3.9028E-1
BIOCARTA_ERK_PATHWAY	3.67606034E-1	3.828E-1
REACTOME_ZINC_TRANSPORTERS	3.68323339E-1	3.7234E-1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	3.68395615E-1	3.6722E-1
BIOCARTA_GRANULOCYTES_PATHWAY	3.68523649E-1	3.5709E-1
BIOCARTA_BIOPEPTIDES_PATHWAY	3.690969E-1	3.7033E-1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	3.71133544E-1	3.3773E-1
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	3.73528959E-1	3.7225E-1
REACTOME_TCR_SIGNALING	3.73605685E-1	3.8458E-1
BIOCARTA_FIBRINOLYSIS_PATHWAY	3.75612118E-1	3.8908E-1
KEGG_DILATED_CARDIOMYOPATHY	3.76963068E-1	3.8899E-1
REACTOME_GLUCOSE_METABOLISM	3.77180427E-1	3.7828E-1
BIOCARTA_STRESS_PATHWAY	3.78555728E-1	3.6022E-1
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	3.79193309E-1	3.9471E-1
BIOCARTA_LECTIN_PATHWAY	3.80715384E-1	3.6354E-1
BIOCARTA_EDG1_PATHWAY	3.8081539E-1	3.8014E-1
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	3.82173599E-1	3.7685E-1
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	3.85825638E-1	3.8774E-1
BIOCARTA_ETS_PATHWAY	3.86983447E-1	3.8817E-1
REACTOME_P2Y_RECEPTORS	3.87221345E-1	3.967E-1
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	3.87388897E-1	3.8291E-1
REACTOME_GLUCOSE_TRANSPORT	3.875027E-1	3.7007E-1
BIOCARTA_BCELLSURVIVAL_PATHWAY	3.8790053E-1	4.2241E-1
BIOCARTA_IGF1R_PATHWAY	3.87909944E-1	3.8564E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	3.88447481E-1	4.1228E-1
KEGG_RNA_POLYMERASE	3.90050186E-1	3.9891E-1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	3.90623018E-1	3.8126E-1
KEGG_HUNTINGTONS_DISEASE	3.91657626E-1	3.8595E-1
KEGG_MAPK_SIGNALING_PATHWAY	3.92968376E-1	3.8828E-1
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	3.93087283E-1	3.8685E-1
REACTOME_ENDOGENOUS_STEROLS	3.93090652E-1	3.989E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	3.93601545E-1	3.7217E-1
BIOCARTA_LEPTIN_PATHWAY	3.9368514E-1	3.9733E-1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	3.93750306E-1	3.8421E-1
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	3.9484763E-1	3.7297E-1
BIOCARTA_TFF_PATHWAY	3.94909926E-1	3.9759E-1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	3.97010487E-1	4.1405E-1
REACTOME_SIGNALING_BY_NOTCH	3.99329704E-1	3.9881E-1
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	3.99884564E-1	4.004E-1
REACTOME_COPI_MEDIATED_TRANSPORT	4.01319792E-1	4.2313E-1
KEGG_ARACHIDONIC_ACID_METABOLISM	4.016425E-1	3.9158E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	4.03406655E-1	4.0223E-1
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	4.04844653E-1	4.135E-1
REACTOME_PLC_BETA_MEDIATED_EVENTS	4.04963876E-1	4.0889E-1
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	4.05485596E-1	3.9544E-1
REACTOME_METABOLISM_OF_CARBOHYDRATES	4.05715583E-1	4.0366E-1
BIOCARTA_EPONFKB_PATHWAY	4.07270083E-1	4.2971E-1
BIOCARTA_ACE2_PATHWAY	4.08791875E-1	3.9598E-1
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	4.08955627E-1	4.1645E-1
BIOCARTA_P53_PATHWAY	4.09387246E-1	3.985E-1
REACTOME_INNATE_IMMUNE_SYSTEM	4.10746777E-1	4.0101E-1
REACTOME_DNA_REPAIR	4.12060791E-1	4.0546E-1
KEGG_NON_HOMOLOGOUS_END_JOINING	4.12063075E-1	4.0421E-1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	4.13293168E-1	3.9273E-1
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	4.13765248E-1	4.0467E-1
BIOCARTA_HSP27_PATHWAY	4.13938891E-1	4.0715E-1
REACTOME_TRYPTOPHAN_CATABOLISM	4.1432907E-1	4.0188E-1
REACTOME_METAL_ION_SLC_TRANSPORTERS	4.14666491E-1	4.1806E-1
BIOCARTA_BARR_MAPK_PATHWAY	4.14912407E-1	4.4369E-1
BIOCARTA_BARRESTIN_SRC_PATHWAY	4.14912407E-1	4.4287E-1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	4.1600393E-1	4.4768E-1
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	4.16204607E-1	4.2459E-1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	4.16821135E-1	4.1891E-1
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	4.17051492E-1	3.7125E-1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	4.18117292E-1	3.9959E-1
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	4.19566242E-1	4.2126E-1
KEGG_BLADDER_CANCER	4.20018094E-1	4.19E-1
BIOCARTA_TOB1_PATHWAY	4.20220529E-1	4.2405E-1
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	4.21445135E-1	4.1892E-1
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	4.22342462E-1	4.2392E-1
BIOCARTA_EIF_PATHWAY	4.22553053E-1	4.4306E-1
BIOCARTA_SHH_PATHWAY	4.23053128E-1	4.185E-1
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	4.244095E-1	4.0414E-1
REACTOME_GABA_RECEPTOR_ACTIVATION	4.24826281E-1	4.3551E-1
BIOCARTA_RANMS_PATHWAY	4.25042735E-1	4.0989E-1
BIOCARTA_PTDINS_PATHWAY	4.27717488E-1	4.1753E-1
REACTOME_SEROTONIN_RECEPTORS	4.28247342E-1	4.2188E-1
BIOCARTA_PS1_PATHWAY	4.29950511E-1	4.2522E-1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	4.31537434E-1	4.4896E-1
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	4.32370642E-1	4.1481E-1
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	4.34197242E-1	4.262E-1
BIOCARTA_DC_PATHWAY	4.35424379E-1	4.3228E-1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	4.35714701E-1	4.3154E-1
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	4.35790824E-1	4.4702E-1
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	4.37559314E-1	4.3053E-1
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	4.3778395E-1	4.1581E-1
REACTOME_NCAM1_INTERACTIONS	4.38287559E-1	4.2577E-1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	4.38612872E-1	4.5007E-1
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	4.38647661E-1	4.3769E-1
KEGG_TRYPTOPHAN_METABOLISM	4.39074306E-1	4.2936E-1
BIOCARTA_STATHMIN_PATHWAY	4.4044518E-1	4.3696E-1
KEGG_SELENOAMINO_ACID_METABOLISM	4.41341192E-1	4.1852E-1
REACTOME_POTASSIUM_CHANNELS	4.44808721E-1	4.3718E-1
BIOCARTA_VDR_PATHWAY	4.44832501E-1	4.4366E-1
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	4.44959857E-1	4.3144E-1
REACTOME_CHROMOSOME_MAINTENANCE	4.47866783E-1	4.6594E-1
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	4.49507849E-1	4.4174E-1
REACTOME_MEIOTIC_SYNAPSIS	4.49772455E-1	4.6557E-1
BIOCARTA_GLEEVEC_PATHWAY	4.4994176E-1	4.4363E-1
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	4.50294586E-1	4.4476E-1
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	4.50379906E-1	4.4884E-1
REACTOME_PROSTANOID_LIGAND_RECEPTORS	4.50619259E-1	4.5234E-1
KEGG_GAP_JUNCTION	4.52579014E-1	4.3733E-1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	4.53845289E-1	4.5393E-1
REACTOME_REGULATION_OF_KIT_SIGNALING	4.56248831E-1	4.5582E-1
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	4.56559661E-1	4.4786E-1
BIOCARTA_STEM_PATHWAY	4.56902719E-1	4.784E-1
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	4.58430877E-1	4.5972E-1
REACTOME_IL1_SIGNALING	4.5861224E-1	4.561E-1
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	4.60763295E-1	4.7715E-1
REACTOME_SIGNAL_AMPLIFICATION	4.60878899E-1	4.7634E-1
KEGG_LONG_TERM_DEPRESSION	4.61721934E-1	4.7408E-1
KEGG_VIBRIO_CHOLERAE_INFECTION	4.62698276E-1	4.5484E-1
KEGG_PANCREATIC_CANCER	4.63062949E-1	4.6459E-1
REACTOME_OLFACTORY_SIGNALING_PATHWAY	4.63653014E-1	4.6095E-1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	4.63867669E-1	4.6073E-1
REACTOME_IL_2_SIGNALING	4.64432819E-1	4.7428E-1
REACTOME_UNFOLDED_PROTEIN_RESPONSE	4.64605542E-1	4.8277E-1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	4.64796936E-1	4.7818E-1
BIOCARTA_AGR_PATHWAY	4.64932499E-1	4.7011E-1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	4.65472584E-1	4.5552E-1
KEGG_DORSO_VENTRAL_AXIS_FORMATION	4.65626275E-1	4.8736E-1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	4.67006636E-1	4.6822E-1
BIOCARTA_EGF_PATHWAY	4.67522601E-1	4.6113E-1
KEGG_BASE_EXCISION_REPAIR	4.67592159E-1	4.5377E-1
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS	4.68519098E-1	4.763E-1
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	4.68703043E-1	4.7981E-1
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	4.69215199E-1	4.7321E-1
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	4.70898633E-1	4.6894E-1
KEGG_OTHER_GLYCAN_DEGRADATION	4.73232285E-1	4.7941E-1
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	4.75812244E-1	4.7547E-1
KEGG_ENDOCYTOSIS	4.78131565E-1	4.7454E-1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	4.78280793E-1	4.9745E-1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	4.78514673E-1	4.676E-1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	4.78591999E-1	4.9325E-1
BIOCARTA_HIVNEF_PATHWAY	4.79933576E-1	4.6442E-1
REACTOME_PEROXISOMAL_LIPID_METABOLISM	4.80999791E-1	4.718E-1
BIOCARTA_CK1_PATHWAY	4.81315072E-1	4.9167E-1
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	4.82214937E-1	5.0906E-1
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN	4.82372309E-1	4.9185E-1
BIOCARTA_AHSP_PATHWAY	4.82873809E-1	4.781E-1
BIOCARTA_COMP_PATHWAY	4.82908702E-1	4.6068E-1
BIOCARTA_GATA3_PATHWAY	4.83506033E-1	4.7198E-1
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	4.83595935E-1	4.7105E-1
KEGG_STARCH_AND_SUCROSE_METABOLISM	4.83852226E-1	4.924E-1
BIOCARTA_IL6_PATHWAY	4.84746826E-1	4.8789E-1
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	4.848945E-1	4.7839E-1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	4.85426566E-1	4.9689E-1
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	4.86939385E-1	4.9908E-1
BIOCARTA_TCRA_PATHWAY	4.86941434E-1	4.9267E-1
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	4.88389642E-1	4.7872E-1
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	4.92755945E-1	5.1722E-1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	4.93108865E-1	4.7535E-1
BIOCARTA_NKT_PATHWAY	4.94167098E-1	4.8959E-1
REACTOME_BASE_EXCISION_REPAIR	4.95966169E-1	4.8967E-1
BIOCARTA_THELPER_PATHWAY	4.96328485E-1	4.8584E-1
BIOCARTA_GABA_PATHWAY	4.9837344E-1	4.9549E-1
BIOCARTA_PLATELETAPP_PATHWAY	4.99046919E-1	4.9757E-1
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	5.01715326E-1	5.0949E-1
