chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr13	51381990	51424041	+	DLEU7-AS1	DLEU7-AS1	4	0.239635518	Simul
chr13	51483813	51544596	+	RNASEH2B	RNASEH2B	1	0.0778084088	Simul
chr13	51568646	51654998	-	GUCY1B2	GUCY1B2	4	0.18653845	Simul
chr13	51658150	51746524	-	LINC00371	LINC00371	3	0.373086245	Simul
chr13	51796469	51858377	+	FAM124A	FAM124A	3	0.416818154	Simul
chr13	51935700	52027275	-	INTS6	INTS6	1	0.878324442	Simul
chr13	52126724	52126803	+	MIR4703	MIR4703	1	0.923256514	Simul
chr13	52158483	52336171	+	WDFY2	WDFY2	1	0.923256514	Simul
chr13	52387482	52419286	-	LINC00282	LINC00282	2	0.0326293135	Simul
chr13	52436116	52440372	+	CCDC70	CCDC70	2	0.0326293135	Simul
chr13	52506805	52585630	-	ATP7B	ATP7B	5	0.0847816318	Simul
chr13	52586522	52607736	+	UTP14C	UTP14C	3	0.240510355	Simul
chr13	52638899	52703214	-	NEK5	NEK5	4	0.0926298112	Simul
chr13	52706778	52733996	-	NEK3	NEK3	2	0.0876966637	Simul
chr13	52741844	52865680	-	MRPS31P5	MRPS31P5	1	0.40399872	Simul
chr13	53277399	53313947	-	LECT1	LECT1	3	0.354019292	Simul
chr13	53384184	53384275	+	MIR759	MIR759	4	0.0587981613	Simul
chr13	53418108	53422775	-	PCDH8	PCDH8	4	0.160772332	Simul
chr13	53602875	53626196	+	OLFM4	OLFM4	7	0.0955924545	Simul
chr13	54389553	54450254	+	LINC00558	LINC00558	5	0.0137621298	Simul
chr13	54886106	54886183	-	MIR1297	MIR1297	4	0.433926807	Simul
chr13	55748588	55748683	+	MIR5007	MIR5007	7	0.00629563382	Simul
chr13	57715051	57731216	+	PRR20D	PRR20D	1	0.481565604	Simul
chr13	57734765	57737787	+	PRR20B	PRR20B	1	0.481565604	Simul
chr13	57741330	57744352	+	PRR20E	PRR20E	2	0.643078147	Simul
chr13	58205788	58303065	+	PCDH17	PCDH17	4	0.0336884201	Simul
chr13	60239720	60738119	-	DIAPH3	DIAPH3	33	0.217724659	Simul
chr13	60586884	60618490	+	DIAPH3-AS1	DIAPH3-AS1	9	0.191671469	Simul
chr13	60718831	60727639	+	DIAPH3-AS2	DIAPH3-AS2	8	0.0914594901	Simul
chr13	60970590	61148013	+	TDRD3	TDRD3	5	0.717415691	Simul
chr13	61773931	61774014	-	MIR3169	MIR3169	7	0.376516772	Simul
chr13	61983818	62002079	-	PCDH20	PCDH20	5	0.965359891	Simul
chr13	64311567	64316701	+	OR7E156P	OR7E156P	1	0.94562381	Simul
chr13	66876965	67804468	-	PCDH9	PCDH9	47	0.0582275456	Simul
chr13	67399300	67489163	+	PCDH9-AS2	PCDH9-AS2	6	0.157593416	Simul
chr13	67551520	67559908	+	PCDH9-AS3	PCDH9-AS3	1	0.231331727	Simul
chr13	69435416	69459457	-	LINC00550	LINC00550	6	0.635046384	Simul
chr13	70274724	70682625	-	KLHL1	KLHL1	24	0.602570018	Simul
chr13	70681344	70713885	+	ATXN8OS	ATXN8OS	12	0.586281151	Simul
chr13	71589272	71742549	+	LINC00348	LINC00348	12	0.633085906	Simul
chr13	72012097	72441330	-	DACH1	DACH1	19	0.240273032	Simul
chr13	73282494	73301938	-	MZT1	MZT1	2	0.35257787	Simul
chr13	73302041	73330328	+	BORA	BORA	1	0.304462529	Simul
chr13	73329539	73356344	-	DIS3	DIS3	1	0.304462529	Simul
chr13	73356229	73590591	+	PIBF1	PIBF1	5	0.7953568	Simul
chr13	74260148	74708394	-	KLF12	KLF12	36	0.77765214	Simul
chr13	74993309	75009296	+	LINC00381	LINC00381	2	0.963583627	Simul
chr13	75126979	75131257	+	LINC00347	LINC00347	4	0.778843282	Simul
chr13	75811888	75814517	-	CTAGE11P	CTAGE11P	5	0.00574316848	Simul
chr13	75858808	76056250	-	TBC1D4	TBC1D4	17	0.0400390402	Simul
chr13	76099349	76111991	-	COMMD6	COMMD6	1	0.951592751	Simul
chr13	76123615	76180156	+	UCHL3	UCHL3	7	0.669685541	Simul
chr13	76194569	76434006	+	LMO7	LMO7	28	0.424605964	Simul
chr13	76445173	76457948	+	C13orf45	C13orf45	14	0.309033809	Simul
chr13	77454303	77460540	-	KCTD12	KCTD12	4	0.168735502	Simul
chr13	77502584	77503224	+	BTF3P11	BTF3P11	5	0.744325345	Simul
chr13	77522693	77532776	+	IRG1	IRG1	7	0.853741807	Simul
chr13	77566058	77576652	+	CLN5	CLN5	4	0.571317816	Simul
chr13	77579388	77601331	-	FBXL3	FBXL3	4	0.571317816	Simul
chr13	77618791	77901177	-	MYCBP2	MYCBP2	5	0.558661379	Simul
chr13	78109808	78219398	+	SCEL	SCEL	18	0.958761539	Simul
chr13	78271988	78338377	+	SLAIN1	SLAIN1	7	0.78185763	Simul
chr13	78272146	78272251	-	MIR3665	MIR3665	3	0.951337893	Simul
chr13	78469615	78549664	-	EDNRB	EDNRB	10	0.885132012	Simul
chr13	78493823	79191460	+	RNF219-AS1	RNF219-AS1	54	0.812058508	Simul
chr13	78587017	78627730	+	LINC00446	LINC00446	12	0.814939916	Simul
chr13	79173229	79177695	-	POU4F1	POU4F1	5	0.685408869	Simul
chr13	79188420	79234700	-	RNF219	RNF219	7	0.255389082	Simul
chr13	79361453	79414185	-	LINC00331	LINC00331	6	0.210360865	Simul
chr13	79894099	79979923	-	RBM26	RBM26	6	0.537182777	Simul
chr13	80051498	80055366	-	NDFIP2-AS1	NDFIP2-AS1	2	0.767984404	Simul
chr13	80055258	80130212	+	NDFIP2	NDFIP2	3	0.834718948	Simul
chr13	80910111	80915086	-	SPRY2	SPRY2	2	0.0309734083	Simul
chr13	84451342	84456528	-	SLITRK1	SLITRK1	2	0.027196061	Simul
chr13	84714736	85180903	+	LINC00333	LINC00333	32	0.00725758835	Simul
chr13	85937737	86118797	+	LINC00351	LINC00351	17	0.487813783	Simul
chr13	86366921	86373483	-	SLITRK6	SLITRK6	16	0.944858409	Simul
chr13	88096241	88323218	-	MIR4500HG	MIR4500HG	18	0.48497203	Simul
chr13	88270919	88270995	-	MIR4500	MIR4500	7	0.207342432	Simul
chr13	88324869	88331870	+	SLITRK5	SLITRK5	4	0.619109245	Simul
chr13	89193083	89197764	+	LINC00433	LINC00433	8	0.53660714	Simul
chr13	90201047	90216667	-	LINC00353	LINC00353	6	0.778921354	Simul
chr13	90712500	90771971	-	LINC00559	LINC00559	10	0.0231845766	Simul
chr13	90883435	90883531	+	MIR622	MIR622	6	0.862189414	Simul
chr13	91543207	91578851	-	LINC00410	LINC00410	6	0.868855214	Simul
chr13	91779866	91863952	-	LINC00379	LINC00379	16	0.188374485	Simul
chr13	92000073	92006829	+	MIR17HG	MIR17HG	1	0.319491802	Simul
chr13	92002858	92003645	+	MIR19B1	MIR19B1	1	0.319491802	Simul
chr13	92050934	93519487	+	GPC5	GPC5	69	0.55039	Simul
chr13	93353641	93373867	-	GPC5-AS1	GPC5-AS1	5	0.800615724	Simul
chr13	93879077	95060273	+	GPC6	GPC6	94	0.696604296	Simul
chr13	94470676	94510726	-	GPC6-AS2	GPC6-AS2	7	0.78971867	Simul
chr13	95091840	95131936	-	DCT	DCT	5	0.406061226	Simul
chr13	95226307	95248511	-	TGDS	TGDS	4	0.363864529	Simul
chr13	95254103	95286899	+	GPR180	GPR180	2	0.14482309	Simul
chr13	95361878	95364389	-	SOX21	SOX21	2	0.828765438	Simul
chr13	95672082	95953687	-	ABCC4	ABCC4	21	0.265648121	Simul
chr13	96085852	96232010	+	CLDN10	CLDN10	13	0.353252938	Simul
chr13	96131697	96186164	-	CLDN10-AS1	CLDN10-AS1	8	0.274030325	Simul
chr13	96230455	96296960	-	DZIP1	DZIP1	5	0.300476485	Simul
chr13	96329392	96447243	+	DNAJC3	DNAJC3	2	0.502912786	Simul
chr13	96453835	96705736	-	UGGT2	UGGT2	9	0.478818949	Simul
chr13	96743092	97491816	+	HS6ST3	HS6ST3	21	0.410441498	Simul
chr13	97593534	97636426	-	LINC00359	LINC00359	3	0.622520371	Simul
chr13	97637972	97646604	-	OXGR1	OXGR1	1	0.876168462	Simul
chr13	97794089	98046374	+	MBNL2	MBNL2	14	0.105462957	Simul
chr13	98086474	98120252	+	RAP2A	RAP2A	1	0.00858448161	Simul
chr13	98605928	98676550	+	IPO5	IPO5	1	0.582876607	Simul
chr13	98794815	99102023	+	FARP1	FARP1	21	0.118593831	Simul
chr13	98828038	98829521	-	RNF113B	RNF113B	4	0.562224288	Simul
chr13	98860777	98860854	+	MIR3170	MIR3170	3	0.941728527	Simul
chr13	99102454	99229396	-	STK24	STK24	6	0.994480028	Simul
chr13	99336054	99404929	-	SLC15A1	SLC15A1	5	0.491087847	Simul
chr13	99445740	99738660	-	DOCK9	DOCK9	9	0.313597424	Simul
chr13	99848627	99853011	-	UBAC2-AS1	UBAC2-AS1	4	0.629745803	Simul
chr13	99852678	100038753	+	UBAC2	UBAC2	11	0.729569896	Simul
chr13	99868261	100058554	-	MIR548AN	MIR548AN	8	0.725105113	Simul
chr13	99906966	99910840	-	GPR18	GPR18	4	0.687166607	Simul
chr13	99946788	99959749	-	GPR183	GPR183	5	0.711188973	Simul
chr13	100003673	100004281	+	FKSG29	FKSG29	6	0.825353369	Simul
chr13	100008384	100008482	+	MIR623	MIR623	5	0.775046247	Simul
chr13	100153627	100216302	+	TM9SF2	TM9SF2	3	0.03343837	Simul
chr13	100258918	100549388	+	CLYBL	CLYBL	12	0.0281218001	Simul
chr13	100295312	100295403	+	MIR4306	MIR4306	2	0.256463709	Simul
chr13	100615274	100624178	-	ZIC5	ZIC5	2	0.148696932	Simul
chr13	100634025	100639019	+	ZIC2	ZIC2	2	0.148696932	Simul
chr13	100741268	101182691	+	PCCA	PCCA	11	0.944869603	Simul
chr13	101116690	101133269	-	PCCA-AS1	PCCA-AS1	4	0.855302296	Simul
chr13	101182417	101241046	-	GGACT	GGACT	6	0.884044743	Simul
chr13	101256089	101327103	-	TMTC4	TMTC4	4	0.815082779	Simul
chr13	101360578	101711638	+	NALCN-AS1	NALCN-AS1	24	0.369190691	Simul
chr13	101706129	102068843	-	NALCN	NALCN	33	0.083014433	Simul
chr13	102104943	102373207	+	ITGBL1	ITGBL1	28	0.104162553	Simul
chr13	102373204	103054124	-	FGF14	FGF14	54	0.820941247	Simul
chr13	102619991	102620096	-	MIR2681	MIR2681	12	0.783729781	Simul
chr13	102698283	102698354	-	MIR4705	MIR4705	6	0.307645862	Simul
chr13	102944669	103046869	-	FGF14-IT1	FGF14-IT1	13	0.622756479	Simul
chr13	103046927	103048055	+	FGF14-AS2	FGF14-AS2	3	0.307087049	Simul
chr13	103249285	103331523	+	TPP2	TPP2	16	0.129803591	Simul
chr13	103338096	103346871	-	METTL21C	METTL21C	9	0.194897208	Simul
chr13	103381716	103411422	-	CCDC168	CCDC168	9	0.466517082	Simul
chr13	103418462	103426149	-	TEX30	TEX30	5	0.724999102	Simul
chr13	103436630	103451404	-	KDELC1	KDELC1	4	0.67173575	Simul
chr13	103451398	103493888	+	BIVM	BIVM	6	0.664289534	Simul
chr13	103459495	103528351	+	BIVM-ERCC5	BIVM-ERCC5	8	0.74140364	Simul
chr13	103498190	103528351	+	ERCC5	ERCC5	5	0.735348039	Simul
chr13	103532448	103548383	+	METTL21EP	METTL21EP	4	0.599090205	Simul
chr13	103696347	103719196	-	SLC10A2	SLC10A2	13	0.674991704	Simul
chr13	103934828	103934848	-	MIR548AS	MIR548AS	13	0.485453432	Simul
chr13	106111405	106158030	-	DAOA-AS1	DAOA-AS1	16	0.326502846	Simul
chr13	106118215	106143383	+	DAOA	DAOA	14	0.240403261	Simul
chr13	106359217	106414143	+	LINC00343	LINC00343	12	0.249361362	Simul
chr13	107028910	107030142	+	LINC00460	LINC00460	9	0.125661739	Simul
chr13	107142078	107187388	-	EFNB2	EFNB2	7	0.722045111	Simul
chr13	107195661	107220514	-	ARGLU1	ARGLU1	7	0.722045111	Simul
chr13	107270157	107284006	+	LINC00551	LINC00551	6	0.81199035	Simul
chr13	107306227	107324528	+	LINC00443	LINC00443	6	0.763616004	Simul
chr13	107820878	108519460	-	FAM155A	FAM155A	55	0.0308297572	Simul
chr13	108859791	108870716	-	LIG4	LIG4	1	0.64058789	Simul
chr13	108870762	108886603	+	ABHD13	ABHD13	1	0.64058789	Simul
chr13	108921976	108960832	+	TNFSF13B	TNFSF13B	5	0.555906057	Simul
chr13	109248499	109860355	+	MYO16	MYO16	33	0.379639717	Simul
chr13	109816252	109819651	-	MYO16-AS1	MYO16-AS1	4	0.00963281662	Simul
chr13	110406183	110438914	-	IRS2	IRS2	1	0.966772866	Simul
chr13	110801309	110959496	-	COL4A1	COL4A1	8	0.253054527	Simul
chr13	110959630	111165373	+	COL4A2	COL4A2	6	0.37944234	Simul
chr13	111154922	111160526	-	COL4A2-AS1	COL4A2-AS1	2	0.687437294	Simul
chr13	111175412	111214071	-	RAB20	RAB20	2	0.687437294	Simul
chr13	111267806	111292342	+	CARKD	CARKD	1	0.432225191	Simul
chr13	111293756	111365950	-	CARS2	CARS2	1	0.432225191	Simul
chr13	111530886	111567416	-	ANKRD10	ANKRD10	1	0.854416224	Simul
chr13	111767623	111958081	+	ARHGEF7	ARHGEF7	4	0.21910196	Simul
chr13	111973014	111996594	+	TEX29	TEX29	2	0.751151686	Simul
chr13	112721912	112726020	+	SOX1	SOX1	2	0.0604982981	Simul
chr13	113030650	113089009	+	SPACA7	SPACA7	4	0.837557452	Simul
chr13	113139327	113242481	-	TUBGCP3	TUBGCP3	5	0.718240933	Simul
chr13	113301357	113338811	+	C13orf35	C13orf35	3	0.964682614	Simul
chr13	113344642	113541482	+	ATP11A	ATP11A	7	0.589993624	Simul
chr13	113621797	113622952	-	MCF2L-AS1	MCF2L-AS1	2	0.351226544	Simul
chr13	113622813	113754053	+	MCF2L	MCF2L	3	0.553313402	Simul
chr13	113760101	113774995	+	F7	F7	1	0.967423401	Simul
chr13	113777112	113803843	+	F10	F10	1	0.967423401	Simul
chr13	114076259	114107839	-	ADPRHL1	ADPRHL1	5	0.427739828	Simul
chr13	114110133	114145023	-	DCUN1D2	DCUN1D2	10	0.355777309	Simul
chr13	114145307	114204544	+	TMCO3	TMCO3	10	0.355777309	Simul
chr14	20181062	20182491	-	OR11H2	OR11H2	2	0.29482183	Simul
chr14	20215586	20216528	+	OR4Q3	OR4Q3	2	0.29482183	Simul
chr14	20248481	20249423	+	OR4M1	OR4M1	2	0.29482183	Simul
chr14	20295607	20296531	+	OR4N2	OR4N2	1	0.882835991	Simul
chr14	20344426	20345371	+	OR4K2	OR4K2	2	0.262733015	Simul
chr14	20388765	20389737	+	OR4K5	OR4K5	4	0.217238976	Simul
chr14	20403766	20404842	+	OR4K1	OR4K1	4	0.217238976	Simul
chr14	20443677	20444724	+	OR4K15	OR4K15	8	0.58166668	Simul
chr14	20482419	20483352	-	OR4K14	OR4K14	25	0.882719009	Simul
chr14	20502002	20502917	-	OR4K13	OR4K13	25	0.882719009	Simul
chr14	20528203	20529142	+	OR4L1	OR4L1	26	0.892322524	Simul
chr14	20585565	20586597	+	OR4K17	OR4K17	3	0.437908311	Simul
chr14	20611894	20612821	+	OR4N5	OR4N5	5	0.260212997	Simul
chr14	20665494	20666532	+	OR11G2	OR11G2	8	0.341799279	Simul
chr14	20691868	20692861	+	OR11H6	OR11H6	6	0.472395446	Simul
chr14	20710950	20711925	+	OR11H4	OR11H4	5	0.587100197	Simul
chr14	20757300	20774153	-	TTC5	TTC5	1	0.0549414379	Simul
chr14	20779526	20801471	-	CCNB1IP1	CCNB1IP1	2	0.040227909	Simul
chr14	20794599	20794698	-	SNORD126	SNORD126	2	0.040227909	Simul
chr14	20811229	20811570	-	RPPH1	RPPH1	2	0.040227909	Simul
chr14	20811772	20826063	+	PARP2	PARP2	4	0.0704646347	Simul
chr14	20833825	20881579	-	TEP1	TEP1	6	0.120895396	Simul
chr14	20896969	20903801	-	KLHL33	KLHL33	5	0.573882247	Simul
chr14	20915206	20923267	-	OSGEP	OSGEP	3	0.863057348	Simul
chr14	20923289	20925931	+	APEX1	APEX1	3	0.863057348	Simul
chr14	20926011	20929637	-	TMEM55B	TMEM55B	3	0.863057348	Simul
chr14	20937537	20946165	+	PNP	PNP	2	0.696755088	Simul
chr14	20978630	20979281	+	RNASE10	RNASE10	2	0.527495338	Simul
chr14	21024251	21029090	-	RNASE9	RNASE9	2	0.46776936	Simul
chr14	21051051	21058417	-	RNASE11	RNASE11	7	0.294892577	Simul
chr14	21058239	21058982	-	RNASE12	RNASE12	7	0.294892577	Simul
chr14	21108854	21109850	-	OR6S1	OR6S1	12	0.374701826	Simul
chr14	21152335	21168758	+	RNASE4	RNASE4	10	0.677208144	Simul
chr14	21214098	21216539	+	EDDM3A	EDDM3A	2	0.892610792	Simul
chr14	21236585	21239107	+	EDDM3B	EDDM3B	2	0.892610792	Simul
chr14	21249209	21250626	+	RNASE6	RNASE6	1	0.642732068	Simul
chr14	21269514	21271036	-	RNASE1	RNASE1	1	0.642732068	Simul
chr14	21387499	21424594	+	RNASE2	RNASE2	2	0.84277436	Simul
chr14	21457964	21465194	+	METTL17	METTL17	6	0.226524607	Simul
chr14	21467413	21470034	+	SLC39A2	SLC39A2	6	0.226524607	Simul
chr14	21484921	21539031	-	NDRG2	NDRG2	8	0.332350644	Simul
chr14	21498344	21500332	+	TPPP2	TPPP2	7	0.309078896	Simul
chr14	21500978	21502944	-	RNASE13	RNASE13	7	0.309078896	Simul
chr14	21510384	21512393	+	RNASE7	RNASE7	5	0.164363325	Simul
chr14	21526051	21526516	+	RNASE8	RNASE8	6	0.194578571	Simul
chr14	21538526	21558036	+	ARHGEF40	ARHGEF40	5	0.143161577	Simul
chr14	21558204	21572863	-	ZNF219	ZNF219	4	0.578476556	Simul
chr14	21567095	21571883	+	TMEM253	TMEM253	4	0.578476556	Simul
chr14	21623095	21624184	-	OR5AU1	OR5AU1	8	0.192010063	Simul
chr14	21668237	21675059	-	LINC00641	LINC00641	8	0.199436835	Simul
chr14	21677295	21737638	-	HNRNPC	HNRNPC	4	0.205533745	Simul
chr14	21756135	21819460	+	RPGRIP1	RPGRIP1	4	0.261508848	Simul
chr14	21819630	21852425	-	SUPT16H	SUPT16H	2	0.124047727	Simul
chr14	21853352	21905457	-	CHD8	CHD8	1	0.718523573	Simul
chr14	21927178	21945132	-	RAB2B	RAB2B	8	0.454542891	Simul
chr14	21945334	21967319	+	TOX4	TOX4	8	0.454542891	Simul
chr14	21966281	21979457	-	METTL3	METTL3	8	0.454542891	Simul
chr14	21989231	22005337	-	SALL2	SALL2	8	0.454542891	Simul
chr14	22037933	22038875	-	OR10G3	OR10G3	3	0.80792487	Simul
chr14	22102065	22102998	-	OR10G2	OR10G2	5	0.850245463	Simul
chr14	22133296	22134238	+	OR4E2	OR4E2	3	0.65304992	Simul
chr14	23033806	23058143	-	DAD1	DAD1	7	0.424464334	Simul
chr14	23067146	23081265	+	ABHD4	ABHD4	8	0.747044141	Simul
chr14	23340959	23349586	+	LRP10	LRP10	1	0.998289416	Simul
chr14	23352431	23356889	+	REM2	REM2	1	0.998289416	Simul
chr14	23369853	23388396	-	RBM23	RBM23	2	0.888869406	Simul
chr14	23389732	23398661	-	PRMT5	PRMT5	3	0.923335203	Simul
chr14	23415436	23426357	-	HAUS4	HAUS4	3	0.923335203	Simul
chr14	23426158	23426238	-	MIR4707	MIR4707	3	0.923335203	Simul
chr14	23440409	23451848	-	AJUBA	AJUBA	2	0.842927791	Simul
chr14	23456109	23479360	-	C14orf93	C14orf93	2	0.842927791	Simul
chr14	23495059	23504429	-	PSMB5	PSMB5	1	0.0977370403	Simul
chr14	23511375	23513269	+	PSMB11	PSMB11	1	0.0977370403	Simul
chr14	23516269	23526747	-	CDH24	CDH24	1	0.0977370403	Simul
chr14	23527773	23564823	-	ACIN1	ACIN1	1	0.0977370403	Simul
chr14	23564682	23569665	+	C14orf119	C14orf119	1	0.0977370403	Simul
chr14	23586514	23588820	-	CEBPE	CEBPE	3	0.239821693	Simul
chr14	23594503	23652869	-	SLC7A8	SLC7A8	4	0.325418655	Simul
chr14	23742843	23768747	-	HOMEZ	HOMEZ	1	0.755344512	Simul
chr14	23765129	23772057	-	PPP1R3E	PPP1R3E	1	0.755344512	Simul
chr14	23775970	23795394	+	BCL2L2-PABPN1	BCL2L2-PABPN1	1	0.755344512	Simul
chr14	23789396	23795394	+	PABPN1	PABPN1	1	0.755344512	Simul
chr14	24037243	24048009	-	JPH4	JPH4	1	0.186286625	Simul
chr14	24099323	24114848	+	DHRS2	DHRS2	1	0.186286625	Simul
chr14	24759803	24769039	-	DHRS1	DHRS1	3	0.289784779	Simul
chr14	24769097	24774374	+	NOP9	NOP9	3	0.289784779	Simul
chr14	24774392	24780576	-	CIDEB	CIDEB	3	0.289784779	Simul
chr14	24779356	24781259	+	LTB4R2	LTB4R2	3	0.289784779	Simul
chr14	24780704	24787242	+	LTB4R	LTB4R	3	0.289784779	Simul
chr14	24787554	24804277	-	ADCY4	ADCY4	4	0.426712847	Simul
chr14	24805226	24809242	-	RIPK3	RIPK3	4	0.426712847	Simul
chr14	24836144	24848810	+	NFATC4	NFATC4	4	0.426712847	Simul
chr14	24867991	24888494	+	NYNRIN	NYNRIN	4	0.349548113	Simul
chr14	24895739	24898731	-	CBLN3	CBLN3	7	0.582464013	Simul
chr14	24898491	24910547	+	KHNYN	KHNYN	6	0.484581659	Simul
chr14	24908971	24912007	-	SDR39U1	SDR39U1	6	0.484581659	Simul
chr14	24974711	24977471	-	CMA1	CMA1	7	0.378247225	Simul
chr14	25042723	25045466	-	CTSG	CTSG	1	0.554817463	Simul
chr14	25075685	25078926	-	GZMH	GZMH	2	0.78324162	Simul
chr14	25100160	25103432	-	GZMB	GZMB	3	0.22266447	Simul
chr14	25281305	25519171	-	STXBP6	STXBP6	25	0.280397986	Simul
chr14	26915088	27066960	-	NOVA1	NOVA1	7	0.550680143	Simul
chr14	27377847	27377931	+	MIR4307	MIR4307	11	0.39859353	Simul
chr14	28081793	28108842	+	LINC00645	LINC00645	4	0.928864137	Simul
chr14	29236277	29239483	+	FOXG1	FOXG1	6	0.977333372	Simul
chr14	29241909	29264000	+	C14orf23	C14orf23	6	0.977333372	Simul
chr14	29896116	30174608	-	MIR548AI	MIR548AI	15	0.168741449	Simul
chr14	30045686	30396899	-	PRKD1	PRKD1	12	0.02799542	Simul
chr14	31028328	31089046	+	G2E3	G2E3	6	0.44479022	Simul
chr14	31091459	31205033	+	SCFD1	SCFD1	6	0.561729902	Simul
chr14	31343740	31364261	+	COCH	COCH	12	0.921562002	Simul
chr14	31345384	31359014	-	LOC100506071	LOC100506071	12	0.921562002	Simul
chr14	31363004	31495607	-	STRN3	STRN3	14	0.886005748	Simul
chr14	31483851	31483948	-	MIR624	MIR624	2	0.494571108	Simul
chr14	31494311	31565656	+	AP4S1	AP4S1	2	0.311594285	Simul
chr14	31569323	31676915	-	HECTD1	HECTD1	1	0.272048256	Simul
chr14	32030590	32330429	+	NUBPL	NUBPL	19	0.10818048	Simul
chr14	32544624	32545905	-	ARHGAP5-AS1	ARHGAP5-AS1	4	0.294211193	Simul
chr14	32546188	32628934	+	ARHGAP5	ARHGAP5	6	0.224519214	Simul
chr14	32798478	33302268	+	AKAP6	AKAP6	38	0.238046797	Simul
chr14	33408458	34273382	+	NPAS3	NPAS3	85	0.39501485	Simul
chr14	34393420	34420284	-	EGLN3	EGLN3	11	0.869765499	Simul
chr14	34902143	34931468	-	SPTSSA	SPTSSA	1	0.427286397	Simul
chr14	35179587	35184029	-	CFL2	CFL2	1	0.630960483	Simul
chr14	35221936	35344853	-	BAZ1A	BAZ1A	2	0.848746613	Simul
chr14	35514112	35552589	+	FAM177A1	FAM177A1	3	0.233187559	Simul
chr14	35554677	35591679	-	PPP2R3C	PPP2R3C	4	0.25903996	Simul
chr14	35591526	35786682	+	KIAA0391	KIAA0391	5	0.124769327	Simul
chr14	35761573	35786682	+	PSMA6	PSMA6	1	0.0373853991	Simul
chr14	35870715	35873960	-	NFKBIA	NFKBIA	2	0.0441463078	Simul
chr14	36003247	36006260	+	INSM2	INSM2	2	0.0498650236	Simul
chr14	36007557	36278432	-	RALGAPA1	RALGAPA1	3	0.108881404	Simul
chr14	36295596	36341169	+	BRMS1L	BRMS1L	2	0.909234915	Simul
chr14	36539632	36634494	+	LINC00609	LINC00609	10	0.231747718	Simul
chr14	36604915	36645857	-	PTCSC3	PTCSC3	4	0.282963522	Simul
chr14	36767763	36789882	-	MBIP	MBIP	7	0.171362782	Simul
chr14	36942493	36988817	-	SFTA3	SFTA3	8	0.597218843	Simul
chr14	36985603	36989430	-	NKX2-1	NKX2-1	6	0.571887325	Simul
chr14	37049215	37051786	-	NKX2-8	NKX2-8	10	0.829837654	Simul
chr14	37126772	37147011	+	PAX9	PAX9	6	0.964963891	Simul
chr14	37147125	37641865	-	SLC25A21	SLC25A21	28	0.8889837	Simul
chr14	37421513	37421596	-	MIR4503	MIR4503	5	0.783921787	Simul
chr14	37641230	37642998	+	SLC25A21-AS1	SLC25A21-AS1	1	0.62366096	Simul
chr14	37667117	38020464	+	MIPOL1	MIPOL1	3	0.922351134	Simul
chr14	38058756	38064325	-	FOXA1	FOXA1	1	0.707014475	Simul
chr14	38677203	38682268	+	SSTR1	SSTR1	7	0.725046197	Simul
chr14	38723204	38725575	-	CLEC14A	CLEC14A	2	0.424767682	Simul
chr14	39218542	39417475	-	LINC00639	LINC00639	16	0.0871023054	Simul
chr14	39501122	39572437	-	SEC23A	SEC23A	4	0.643332998	Simul
chr14	39583487	39606177	+	GEMIN2	GEMIN2	1	0.22814661	Simul
chr14	39617014	39639634	-	TRAPPC6B	TRAPPC6B	3	0.100229418	Simul
chr14	39644386	39652422	+	PNN	PNN	4	0.170552667	Simul
chr14	39703124	39722575	+	MIA2	MIA2	5	0.357564034	Simul
chr14	39734475	39820397	+	CTAGE5	CTAGE5	10	0.586508453	Simul
chr14	39734906	39736265	-	LOC100288846	LOC100288846	6	0.449454834	Simul
chr14	39865576	39901704	-	FBXO33	FBXO33	7	0.752535443	Simul
chr14	42076763	42373752	+	LRFN5	LRFN5	13	0.0209617565	Simul
chr14	44973353	44976499	-	FSCB	FSCB	2	0.342811048	Simul
chr14	45366506	45376460	+	C14orf28	C14orf28	1	0.737878635	Simul
chr14	45553301	45584804	+	PRPF39	PRPF39	2	0.220252104	Simul
chr14	45580077	45580176	+	SNORD127	SNORD127	2	0.220252104	Simul
chr14	45584801	45604009	-	FKBP3	FKBP3	3	0.356488848	Simul
chr14	45605135	45670093	+	FANCM	FANCM	3	0.356488848	Simul
chr14	45672392	45722605	-	MIS18BP1	MIS18BP1	1	0.95786614	Simul
chr14	46533361	46971104	+	LINC00871	LINC00871	30	0.754788211	Simul
chr14	47120219	47121028	-	RPL10L	RPL10L	1	0.299828016	Simul
chr14	47308827	48144157	-	MDGA2	MDGA2	59	0.497894788	Simul
chr14	48230197	48230307	-	MIR548Y	MIR548Y	1	0.253557243	Simul
chr14	48234155	48264217	-	LINC00648	LINC00648	7	0.471950286	Simul
chr14	50033026	50319539	-	NEMF	NEMF	1	0.517932849	Simul
chr14	50234786	50249856	+	KLHDC2	KLHDC2	1	0.517932849	Simul
chr14	50448429	50474238	-	C14orf182	C14orf182	4	0.487267792	Simul
chr14	50474030	50507947	-	LOC100506499	LOC100506499	3	0.506680473	Simul
chr14	50550368	50559361	-	C14orf183	C14orf183	1	0.531934254	Simul
chr14	50575349	50583297	-	METTL21D	METTL21D	2	0.715391657	Simul
chr14	50583845	50698099	-	SOS2	SOS2	2	0.715391657	Simul
